# data from sep on SN13135 as observed by hst with a SB cutoff of 26 mag/sqr-arcsec and a block size of 8 on 2016-10-11
# thresh, npix, tnpix, xmin, xmax, ymin, ymax, x, y, x2, y2, xy, a, b, theta, cxx, cyy, cxy, cflux, flux, cpeak, peak, xcpeak, ycpeak, xpeak, ypeak, flag
2.423410427642211891e-19,6.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,3.230466515859637955e-01,9.588900926766896760e-01,2.186875124850607144e-01,5.014661952103399711e-01,-3.988104333501329979e-03,7.081824541091918945e-01,4.675802290439605713e-01,-1.556696772575378418e+00,4.573398113250732422e+00,1.994441628456115723e+00,7.274344563484191895e-02,7.673918324415723239e-18,1.026950520748871730e-17,2.580994796682099233e-18,1.029895531883744274e-17,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00
2.423410427642211891e-19,7.000000000000000000e+00,3.000000000000000000e+00,3.400000000000000000e+01,3.600000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+00,3.497318193967074507e+01,1.647896635104752372e+00,4.266429009655011706e-01,4.468281668247731653e-01,1.083237132242675926e-03,6.684954166412353516e-01,6.531347036361694336e-01,1.517336249351501465e+00,2.343894958496093750e+00,2.238010644912719727e+00,-1.136452145874500275e-02,2.717286864670623944e-18,3.658188888222901279e-18,6.350539049159618805e-19,1.763824310311882023e-18,3.500000000000000000e+01,1.000000000000000000e+00,3.500000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00
2.423410427642211891e-19,5.000000000000000000e+00,1.000000000000000000e+00,7.700000000000000000e+01,7.900000000000000000e+01,2.000000000000000000e+00,4.000000000000000000e+00,7.800484220226542220e+01,2.975808922696993708e+00,3.186120748246714651e-01,3.347992450626802174e-01,1.171836528029990276e-04,5.786191225051879883e-01,5.644565820693969727e-01,1.563557505607604980e+00,3.138613462448120117e+00,2.986865043640136719e+00,-2.197102876380085945e-03,2.269307971993289949e-18,3.029667280303058942e-18,7.851353322096869855e-19,3.318194288611302281e-18,7.800000000000000000e+01,3.000000000000000000e+00,7.800000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00
2.423410427642211891e-19,6.000000000000000000e+00,3.000000000000000000e+00,8.200000000000000000e+01,8.500000000000000000e+01,3.000000000000000000e+00,4.000000000000000000e+00,8.320082985266449782e+01,3.300165250759262925e+00,1.261054888849820976e+00,2.100660729958917505e-01,-2.048530854656205880e-01,1.139987826347351074e+00,4.141845107078552246e-01,-1.858539283275604248e-01,9.422535896301269531e-01,5.656475067138671875e+00,1.837741374969482422e+00,2.052800064102435379e-18,3.999820271471589579e-18,4.172426964218475889e-19,1.674271565847783295e-18,8.200000000000000000e+01,3.000000000000000000e+00,8.500000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00
2.423410427642211891e-19,9.000000000000000000e+00,1.000000000000000000e+00,9.200000000000000000e+01,9.400000000000000000e+01,2.000000000000000000e+00,4.000000000000000000e+00,9.301941935550426876e+01,2.993710897223937017e+00,5.053825446386750464e-01,5.002537638183798263e-01,2.833907672904478758e-03,7.117865681648254395e-01,7.063966393470764160e-01,4.176415503025054932e-01,1.978762030601501465e+00,1.999048948287963867e+00,-2.241913601756095886e-02,1.523485535768527864e-17,1.489520341764242973e-17,3.759463092159606116e-18,1.509672115847259834e-17,9.300000000000000000e+01,3.000000000000000000e+00,9.300000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00
2.423410427642211891e-19,1.400000000000000000e+01,5.000000000000000000e+00,3.000000000000000000e+00,5.000000000000000000e+00,3.000000000000000000e+00,7.000000000000000000e+00,3.960924955331750041e+00,4.817236881500408963e+00,5.028470596242329282e-01,1.435646713315096079e+00,-8.294076752587487000e-02,1.201234340667724609e+00,7.039387226104736328e-01,-1.482800245285034180e+00,2.007808923721313477e+00,7.032515406608581543e-01,2.319919019937515259e-01,7.000848077426225044e-18,7.198498748892708242e-18,9.372688395067912986e-19,3.243853705804783440e-18,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00
2.423410427642211891e-19,1.800000000000000000e+01,4.000000000000000000e+00,1.400000000000000000e+01,1.600000000000000000e+01,2.000000000000000000e+00,7.000000000000000000e+00,1.496652151820562437e+01,4.151788116820483765e+00,5.028327110982043768e-01,2.581739398139391461e+00,-5.290063574323111695e-02,1.607197761535644531e+00,7.081577777862548828e-01,-1.545371890068054199e+00,1.993029356002807617e+00,3.881725370883941650e-01,8.167556673288345337e-02,2.450642340441042165e-17,2.478697659840880694e-17,3.769670914508816754e-18,1.533412199427531728e-17,1.500000000000000000e+01,3.000000000000000000e+00,1.500000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00
2.423410427642211891e-19,1.200000000000000000e+01,5.000000000000000000e+00,2.200000000000000000e+01,2.500000000000000000e+01,3.000000000000000000e+00,7.000000000000000000e+00,2.356264150020164294e+01,4.554896709755903217e+00,7.777698853795689260e-01,1.069716931350464417e+00,4.567063724198465735e-01,1.184571981430053711e+00,6.665403246879577637e-01,9.400783181190490723e-01,1.715904355049133301e+00,1.247599959373474121e+00,-1.465180993080139160e+00,6.221017764677570333e-18,7.671859471871078753e-18,1.057201756520854781e-18,3.085044954361952762e-18,2.300000000000000000e+01,4.000000000000000000e+00,2.300000000000000000e+01,4.000000000000000000e+00,0.000000000000000000e+00
2.423410427642211891e-19,8.000000000000000000e+00,4.000000000000000000e+00,3.500000000000000000e+01,3.700000000000000000e+01,6.000000000000000000e+00,8.000000000000000000e+00,3.579970481290776263e+01,7.058993590415385100e+00,4.804872229673060602e-01,5.121782653201814028e-01,7.548296139630539248e-02,7.572720646858215332e-01,6.474601030349731445e-01,8.888568282127380371e-01,2.130548000335693359e+00,1.998720288276672363e+00,-6.279847621917724609e-01,4.487132636251585732e-18,5.296557403365856391e-18,9.931613300994228094e-19,2.887458389392942424e-18,3.600000000000000000e+01,7.000000000000000000e+00,3.600000000000000000e+01,7.000000000000000000e+00,0.000000000000000000e+00
2.423410427642211891e-19,7.000000000000000000e+00,5.000000000000000000e+00,1.070000000000000000e+02,1.090000000000000000e+02,6.000000000000000000e+00,8.000000000000000000e+00,1.077443556781034744e+02,6.991943720600145795e+00,4.069354985684885406e-01,5.318920947263888754e-01,1.715730079077992798e-02,7.308933734893798828e-01,6.360994577407836914e-01,1.436793565750122070e+00,2.460738658905029297e+00,1.882641077041625977e+00,-1.587526202201843262e-01,2.641443087895943113e-18,3.711135064871195474e-18,5.783998394731104539e-19,1.399105282191073028e-18,1.080000000000000000e+02,7.000000000000000000e+00,1.080000000000000000e+02,7.000000000000000000e+00,0.000000000000000000e+00
