# data from sep on SN3488 as observed by hst with a SB cutoff of 26 mag/sqr-arcsec on 2016-07-18
# thresh, npix, tnpix, xmin, xmax, ymin, ymax, x, y, x2, y2, xy, a, b, theta, cxx, cyy, cxy, cflux, flux, cpeak, peak, xcpeak, ycpeak, xpeak, ypeak, flag
4.846821178401850560e-21,1.110000000000000000e+02,1.100000000000000000e+02,1.890000000000000000e+02,2.000000000000000000e+02,2.000000000000000000e+00,1.300000000000000000e+01,1.941070502067500172e+02,7.403328974580555055e+00,6.690512633642384799e+00,6.491256190877578547e+00,2.076653242963644175e-01,2.611744880676269531e+00,2.522014379501342773e+00,5.617382526397705078e-01,1.496139466762542725e-01,1.542065143585205078e-01,-9.572762995958328247e-03,1.298955320104404325e-18,1.321447808525793115e-18,2.369479544173461600e-20,2.490329500756465219e-20,1.940000000000000000e+02,7.000000000000000000e+00,1.940000000000000000e+02,7.000000000000000000e+00,0.000000000000000000e+00
4.846821178401850560e-21,1.580000000000000000e+02,1.570000000000000000e+02,2.310000000000000000e+02,2.450000000000000000e+02,2.000000000000000000e+00,1.500000000000000000e+01,2.376240051332051166e+02,8.592552873291809945e+00,8.543242359980425249e+00,7.817060420815131749e+00,2.263449396874221975e-01,2.933941841125488281e+00,2.784293174743652344e+00,2.787180542945861816e-01,1.171414405107498169e-01,1.280235350131988525e-01,-6.783719640225172043e-03,2.824760580503260586e-18,2.856099351985597730e-18,4.541195390404552874e-20,4.770504073371030401e-20,2.370000000000000000e+02,8.000000000000000000e+00,2.370000000000000000e+02,8.000000000000000000e+00,0.000000000000000000e+00
4.846821178401850560e-21,1.490000000000000000e+02,1.440000000000000000e+02,6.540000000000000000e+02,6.670000000000000000e+02,1.800000000000000000e+01,3.000000000000000000e+01,6.603863466985422974e+02,2.414227418114632684e+01,9.042250304510282888e+00,7.108270465951058270e+00,-2.799471233137751369e-02,3.007100820541381836e+00,2.666058063507080078e+00,-1.447114162147045135e-02,1.105932891368865967e-01,1.406829059123992920e-01,8.711056434549391270e-04,2.432651947939595739e-18,2.464654945453812965e-18,3.858774293105146049e-20,4.038331616518253525e-20,6.600000000000000000e+02,2.400000000000000000e+01,6.600000000000000000e+02,2.400000000000000000e+01,0.000000000000000000e+00
4.846821178401850560e-21,2.740000000000000000e+02,2.670000000000000000e+02,1.099000000000000000e+03,1.122000000000000000e+03,3.200000000000000000e+01,4.500000000000000000e+01,1.111810036449102881e+03,3.822573077237458250e+01,3.522452177370971071e+01,7.708166525886035458e+00,5.222436875145888280e-01,5.935859680175781250e+00,2.774573564529418945e+00,1.897028461098670959e-02,2.841785922646522522e-02,1.298629790544509888e-01,-3.850733628496527672e-03,5.286235016501807159e-18,5.337487954436205307e-18,5.592628867547254473e-20,5.896361833658483550e-20,1.116000000000000000e+03,3.800000000000000000e+01,1.116000000000000000e+03,3.800000000000000000e+01,0.000000000000000000e+00
4.846821178401850560e-21,8.300000000000000000e+01,8.300000000000000000e+01,1.222000000000000000e+03,1.231000000000000000e+03,3.700000000000000000e+01,4.600000000000000000e+01,1.226396334092529059e+03,4.155699544868370765e+01,5.252726821039214400e+00,5.226311949187561368e+00,4.951166136346785152e-01,2.394746780395507812e+00,2.178124666213989258e+00,7.720636129379272461e-01,1.920926272869110107e-01,1.930635124444961548e-01,-3.639593347907066345e-02,8.164732765114115773e-19,8.364765716744751690e-19,1.737682223479726848e-20,1.829434001752903657e-20,1.226000000000000000e+03,4.200000000000000000e+01,1.226000000000000000e+03,4.200000000000000000e+01,0.000000000000000000e+00
4.846821178401850560e-21,2.200000000000000000e+02,2.190000000000000000e+02,1.251000000000000000e+03,1.267000000000000000e+03,3.500000000000000000e+01,5.000000000000000000e+01,1.259010337040602735e+03,4.274712001762804903e+01,9.449375139981796679e+00,8.839549736020678949e+00,-7.758878601119789664e-02,3.075563669204711914e+00,2.971503496170043945e+00,-1.245870217680931091e-01,1.058347299695014954e-01,1.131360903382301331e-01,1.857920084148645401e-03,8.754904418679621502e-18,8.801166148797874680e-18,1.402860061786604359e-19,1.476574132827296709e-19,1.259000000000000000e+03,4.300000000000000000e+01,1.259000000000000000e+03,4.300000000000000000e+01,0.000000000000000000e+00
4.846821178401850560e-21,7.300000000000000000e+01,7.300000000000000000e+01,7.960000000000000000e+02,8.050000000000000000e+02,4.400000000000000000e+01,5.300000000000000000e+01,8.003462826325262540e+02,4.861807601985047000e+01,4.606750976345562520e+00,5.416504298646696469e+00,-2.797250547963443523e-01,2.346004486083984375e+00,2.125916004180908203e+00,-1.268503665924072266e+00,2.177555710077285767e-01,1.852016746997833252e-01,2.249114401638507843e-02,5.460826167236996466e-19,5.594630903123574223e-19,1.112600575384156988e-20,1.156495997032663110e-20,8.000000000000000000e+02,4.900000000000000000e+01,8.000000000000000000e+02,4.900000000000000000e+01,0.000000000000000000e+00
4.846821178401850560e-21,2.180000000000000000e+02,2.140000000000000000e+02,1.548000000000000000e+03,1.564000000000000000e+03,4.700000000000000000e+01,6.200000000000000000e+01,1.556023599705183642e+03,5.476498974981456769e+01,9.456454124832760044e+00,9.030137243720744777e+00,2.319337400626224621e-01,3.091650485992431641e+00,2.988023996353149414e+00,4.137780666351318359e-01,1.058145388960838318e-01,1.108100935816764832e-01,-5.435567814856767654e-03,7.294491404618261998e-18,7.334445882565798341e-18,1.161095589758726773e-19,1.222539341140989937e-19,1.556000000000000000e+03,5.500000000000000000e+01,1.556000000000000000e+03,5.500000000000000000e+01,0.000000000000000000e+00
4.846821178401850560e-21,9.200000000000000000e+01,9.100000000000000000e+01,1.724000000000000000e+03,1.734000000000000000e+03,5.200000000000000000e+01,6.200000000000000000e+01,1.729319536979220175e+03,5.722315599657981977e+01,5.939059869784067303e+00,5.436025961522403804e+00,1.067373235242143892e-01,2.441468954086303711e+00,2.326868057250976562e+00,2.006702572107315063e-01,1.684362590312957764e-01,1.840228587388992310e-01,-6.614550948143005371e-03,9.672988044649164153e-19,9.882838596175038818e-19,1.937377194281952426e-20,2.036062910975083024e-20,1.729000000000000000e+03,5.700000000000000000e+01,1.729000000000000000e+03,5.700000000000000000e+01,0.000000000000000000e+00
4.846821178401850560e-21,5.800000000000000000e+01,5.800000000000000000e+01,1.852000000000000000e+03,1.860000000000000000e+03,7.500000000000000000e+01,8.200000000000000000e+01,1.855820294342320722e+03,7.861118347159363395e+01,4.357008782112357537e+00,3.500809007416469498e+00,1.852111021295659299e-01,2.096510410308837891e+00,1.860769152641296387e+00,2.041599750518798828e-01,2.300325930118560791e-01,2.862921059131622314e-01,-2.433985285460948944e-02,4.638288622859805504e-19,4.793828563316979755e-19,1.211507223617847403e-20,1.278410544757545278e-20,1.855000000000000000e+03,7.900000000000000000e+01,1.855000000000000000e+03,7.900000000000000000e+01,0.000000000000000000e+00
