# The pixel values of SN13615 host galaxy from sdss. The galaxy's edge is defined hard coded currently
-3.098539352416992188e+00
-1.319794535636901855e+00
-1.137081980705261230e+00
-7.643347382545471191e-01
1.402848809957504272e-01
3.150070905685424805e-01
1.566828250885009766e+00
3.852184295654296875e+00
4.164062023162841797e+00
5.487602233886718750e+00
5.863349437713623047e+00
6.991068840026855469e+00
7.045665740966796875e+00
7.348837375640869141e+00
7.624147415161132812e+00
7.991503715515136719e+00
8.095757484436035156e+00
8.301401138305664062e+00
8.479503631591796875e+00
9.159987449645996094e+00
9.508479118347167969e+00
9.821575164794921875e+00
1.047330760955810547e+01
1.080010604858398438e+01
1.112269401550292969e+01
1.120629119873046875e+01
1.165534400939941406e+01
1.181460285186767578e+01
1.191214179992675781e+01
1.268368434906005859e+01
1.292405891418457031e+01
1.292863368988037109e+01
1.336057662963867188e+01
1.382086181640625000e+01
1.439447975158691406e+01
1.441140270233154297e+01
1.537751960754394531e+01
1.558131217956542969e+01
1.577799320220947266e+01
1.632704925537109375e+01
1.826989364624023438e+01
1.950596427917480469e+01
2.052918624877929688e+01
2.214278030395507812e+01
2.310254096984863281e+01
2.328219032287597656e+01
2.380119323730468750e+01
2.462484931945800781e+01
2.911797714233398438e+01
3.080378150939941406e+01
3.409351348876953125e+01
3.490998077392578125e+01
3.491721725463867188e+01
3.778257751464843750e+01
4.539256286621093750e+01
4.691359329223632812e+01
4.744918823242187500e+01
4.788402175903320312e+01
4.967305374145507812e+01
5.337553787231445312e+01
5.938913345336914062e+01
6.720803070068359375e+01
7.310190582275390625e+01
