# data from sep on SN13354 as observed by hst with a SB cutoff of 26 mag/sqr-arcsec and a block size of 8 on 2016-10-11
# thresh, npix, tnpix, xmin, xmax, ymin, ymax, x, y, x2, y2, xy, a, b, theta, cxx, cyy, cxy, cflux, flux, cpeak, peak, xcpeak, ycpeak, xpeak, ypeak, flag
2.423410427642211891e-19,8.000000000000000000e+00,5.000000000000000000e+00,4.100000000000000000e+01,4.400000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+00,4.248102596928445962e+01,1.428451318751936094e+00,1.110584753689415116e+00,2.448807862116629541e-01,2.478638176775338486e-02,1.054179191589355469e+00,4.941373169422149658e-01,2.860024198889732361e-02,9.024652242660522461e-01,4.092865467071533203e+00,-1.826917380094528198e-01,3.270463485725154925e-18,4.837761263023013315e-18,5.264934288547954143e-19,1.270753527697597968e-18,4.200000000000000000e+01,1.000000000000000000e+00,4.100000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00
2.423410427642211891e-19,9.000000000000000000e+00,1.000000000000000000e+00,2.360000000000000000e+02,2.380000000000000000e+02,5.000000000000000000e+00,7.000000000000000000e+00,2.370047647340734329e+02,6.017961888700525286e+00,5.120823219142338623e-01,5.030398365114729931e-01,6.915029967746733064e-04,7.156360149383544922e-01,7.092159390449523926e-01,7.588461041450500488e-02,1.952814698219299316e+00,1.987917780876159668e+00,-5.368867889046669006e-03,4.215742535488756606e-18,4.234243670659423899e-18,1.026698540854772763e-18,4.032221349655597950e-18,2.370000000000000000e+02,6.000000000000000000e+00,2.370000000000000000e+02,6.000000000000000000e+00,0.000000000000000000e+00
2.423410427642211891e-19,5.000000000000000000e+00,1.000000000000000000e+00,2.420000000000000000e+02,2.440000000000000000e+02,5.000000000000000000e+00,7.000000000000000000e+00,2.430044935732841509e+02,6.007502775551410323e+00,3.465191611677802541e-01,3.277731694610954705e-01,-3.369955361054444154e-05,5.886588096618652344e-01,5.725147128105163574e-01,-1.797686098143458366e-03,2.885843276977539062e+00,3.050890445709228516e+00,5.934081273153424263e-04,1.756292003653974153e-18,2.338757229042629599e-18,5.719034731348486820e-19,2.209556373650368857e-18,2.430000000000000000e+02,6.000000000000000000e+00,2.430000000000000000e+02,6.000000000000000000e+00,0.000000000000000000e+00
2.423410427642211891e-19,9.000000000000000000e+00,1.000000000000000000e+00,1.140000000000000000e+02,1.160000000000000000e+02,2.200000000000000000e+01,2.400000000000000000e+01,1.150031496319847832e+02,2.297913385527142793e+01,5.109250224528556483e-01,5.049594095358822532e-01,2.867885983508622338e-03,7.155976891517639160e-01,7.097917795181274414e-01,3.828792572021484375e-01,1.957296729087829590e+00,1.980420351028442383e+00,-2.223269268870353699e-02,7.499498193272179271e-18,7.627978367555753188e-18,1.813916300256561996e-18,6.930794978529721684e-18,1.150000000000000000e+02,2.300000000000000000e+01,1.150000000000000000e+02,2.300000000000000000e+01,0.000000000000000000e+00
2.423410427642211891e-19,2.400000000000000000e+01,2.000000000000000000e+01,1.520000000000000000e+02,1.560000000000000000e+02,2.300000000000000000e+01,2.800000000000000000e+01,1.538647276047603896e+02,2.585244265339603942e+01,1.355923892177547163e+00,1.712424715696100108e+00,1.715565546630628546e-01,1.334754824638366699e+00,1.134362459182739258e+00,1.187664031982421875e+00,7.469728589057922363e-01,5.914644598960876465e-01,-1.496685743331909180e-01,1.259071214547480931e-17,1.397727282008620939e-17,9.358848629444135142e-19,1.651704837966417870e-18,1.540000000000000000e+02,2.600000000000000000e+01,1.550000000000000000e+02,2.700000000000000000e+01,0.000000000000000000e+00
2.423410427642211891e-19,5.000000000000000000e+00,1.000000000000000000e+00,9.900000000000000000e+01,1.010000000000000000e+02,3.100000000000000000e+01,3.300000000000000000e+01,1.000156951618407817e+02,3.200280048581784342e+01,3.472557592272063065e-01,3.327588015284517198e-01,-4.393886133757796131e-05,5.892842411994934082e-01,5.768523812294006348e-01,-3.030864987522363663e-03,2.879721879959106445e+00,3.005179882049560547e+00,7.605010177940130234e-04,1.698739775162254992e-18,2.257052670832857429e-18,5.431402318872719580e-19,1.983168206932874648e-18,1.000000000000000000e+02,3.200000000000000000e+01,1.000000000000000000e+02,3.200000000000000000e+01,0.000000000000000000e+00
2.423410427642211891e-19,9.000000000000000000e+00,3.000000000000000000e+00,2.520000000000000000e+02,2.540000000000000000e+02,5.100000000000000000e+01,5.300000000000000000e+01,2.529694203799517709e+02,5.203173642991771430e+01,5.083076850110820333e-01,5.065562617778323062e-01,-2.592139572646146028e-03,7.142604589462280273e-01,7.104195356369018555e-01,-6.225005388259887695e-01,1.967363715171813965e+00,1.974165916442871094e+00,2.013470791280269623e-02,9.276832224143430480e-18,9.428292303024340059e-18,2.247693122201819921e-18,8.587107522700789626e-18,2.530000000000000000e+02,5.200000000000000000e+01,2.530000000000000000e+02,5.200000000000000000e+01,0.000000000000000000e+00
2.423410427642211891e-19,5.000000000000000000e+00,1.000000000000000000e+00,2.450000000000000000e+02,2.470000000000000000e+02,6.000000000000000000e+01,6.200000000000000000e+01,2.460257001147776919e+02,6.099959772972686523e+01,3.345739711080704115e-01,3.366354919620376807e-01,1.033839219122256736e-05,5.802029967308044434e-01,5.784236788749694824e-01,1.565781593322753906e+00,2.988875627517700195e+00,2.970571994781494141e+00,-1.835823641158640385e-04,1.631080433560903524e-18,2.159914163163764592e-18,5.352062256443930239e-19,2.061808681358597265e-18,2.460000000000000000e+02,6.100000000000000000e+01,2.460000000000000000e+02,6.100000000000000000e+01,0.000000000000000000e+00
2.423410427642211891e-19,8.000000000000000000e+00,1.000000000000000000e+00,1.700000000000000000e+02,1.720000000000000000e+02,9.200000000000000000e+01,9.400000000000000000e+01,1.710668624128108206e+02,9.292950272504299392e+01,4.519301102428214811e-01,4.548888856232139455e-01,6.851612105004134534e-02,7.224552631378173828e-01,6.203848719596862793e-01,7.961924076080322266e-01,2.264441013336181641e+00,2.249712228775024414e+00,-6.821477413177490234e-01,4.157465593382864423e-18,4.570529399199488259e-18,1.144471482494307153e-18,4.628993697714123702e-18,1.710000000000000000e+02,9.300000000000000000e+01,1.710000000000000000e+02,9.300000000000000000e+01,0.000000000000000000e+00
2.423410427642211891e-19,5.000000000000000000e+00,3.000000000000000000e+00,2.390000000000000000e+02,2.410000000000000000e+02,9.700000000000000000e+01,9.900000000000000000e+01,2.399881894507574316e+02,9.797241243869072491e+01,3.603888490152278301e-01,3.479214282502236522e-01,-3.258561276188176592e-04,6.003310680389404297e-01,5.898414254188537598e-01,-2.611284330487251282e-02,2.774782896041870117e+00,2.874214649200439453e+00,5.197610706090927124e-03,1.621856956140630989e-18,2.263995404509168129e-18,4.716183704156041275e-19,1.320044186423867196e-18,2.400000000000000000e+02,9.800000000000000000e+01,2.400000000000000000e+02,9.800000000000000000e+01,0.000000000000000000e+00
