# data from sep on SN19323 as observed by hst with a SB cutoff of 26 mag/sqr-arcsec and a block size of 8 on 2016-10-07
# thresh, npix, tnpix, xmin, xmax, ymin, ymax, x, y, x2, y2, xy, a, b, theta, cxx, cyy, cxy, cflux, flux, cpeak, peak, xcpeak, ycpeak, xpeak, ypeak, flag
4.846820855284423781e-19,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.333329999999999904e-02,8.333329999999999904e-02,0.000000000000000000e+00,2.886750698089599609e-01,2.886750698089599609e-01,7.853981852531433105e-01,1.200000476837158203e+01,1.200000476837158203e+01,-0.000000000000000000e+00,5.297243963274275404e-19,2.075260499275087740e-18,5.297243963274275404e-19,2.075260499275087740e-18,3.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01
4.846820855284423781e-19,1.000000000000000000e+00,1.000000000000000000e+00,5.700000000000000000e+01,5.700000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,5.700000000000000000e+01,1.000000000000000000e+00,8.333329999999999904e-02,8.333329999999999904e-02,0.000000000000000000e+00,2.886750698089599609e-01,2.886750698089599609e-01,7.853981852531433105e-01,1.200000476837158203e+01,1.200000476837158203e+01,-0.000000000000000000e+00,9.248570978130096874e-19,3.707227877247801248e-18,9.248570978130096874e-19,3.707227877247801248e-18,5.700000000000000000e+01,1.000000000000000000e+00,5.700000000000000000e+01,1.000000000000000000e+00,8.000000000000000000e+00
4.846820855284423781e-19,9.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+01,4.200000000000000000e+01,0.000000000000000000e+00,2.000000000000000000e+00,4.101564324710146536e+01,1.003832320179975479e+00,5.047482088245089926e-01,5.004592209088565280e-01,3.700764324581218290e-04,7.104786634445190430e-01,7.074090242385864258e-01,8.544370532035827637e-02,1.981186866760253906e+00,1.998165845870971680e+00,-2.930071204900741577e-03,1.289841754308024773e-17,1.293207800374686809e-17,3.191095919540998196e-18,1.257519258282208940e-17,4.100000000000000000e+01,1.000000000000000000e+00,4.100000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+00
4.846820855284423781e-19,4.000000000000000000e+00,3.000000000000000000e+00,1.400000000000000000e+02,1.410000000000000000e+02,3.000000000000000000e+00,4.000000000000000000e+00,1.404110384396256563e+02,3.529727099797479006e+00,2.420858407757627007e-01,2.491162995376307032e-01,1.062350270147516262e-02,5.067455768585205078e-01,4.841601848602294922e-01,9.451739192008972168e-01,4.138510704040527344e+00,4.021715641021728516e+00,-3.529715538024902344e-01,3.625330792750457360e-18,6.357469478524317778e-18,1.092549252046777036e-18,2.705862673230654079e-18,1.400000000000000000e+02,4.000000000000000000e+00,1.400000000000000000e+02,3.000000000000000000e+00,0.000000000000000000e+00
4.846820855284423781e-19,3.000000000000000000e+00,3.000000000000000000e+00,7.400000000000000000e+01,7.500000000000000000e+01,2.400000000000000000e+01,2.500000000000000000e+01,7.466017925512393560e+01,2.470133005313083530e+01,2.243426062279427757e-01,2.094662097063352824e-01,-1.014942438171759220e-01,5.645093917846679688e-01,3.393198549747467041e-01,-7.488201260566711426e-01,5.708908557891845703e+00,6.114357948303222656e+00,5.532361030578613281e+00,1.821660365151283441e-18,2.569573086783967027e-18,6.585471784809632651e-19,9.805268700257112956e-19,7.500000000000000000e+01,2.500000000000000000e+01,7.500000000000000000e+01,2.500000000000000000e+01,0.000000000000000000e+00
4.846820855284423781e-19,1.200000000000000000e+01,4.000000000000000000e+00,1.250000000000000000e+02,1.270000000000000000e+02,3.100000000000000000e+01,3.400000000000000000e+01,1.260307663629147044e+02,3.269763547783421842e+01,5.136098703894007578e-01,7.407607353316771892e-01,-3.286554779883044120e-03,8.607022166252136230e-01,7.166326045989990234e-01,-1.556331753730773926e+00,1.947058320045471191e+00,1.350001931190490723e+00,1.727714203298091888e-02,2.880158520487161955e-17,2.941185589975609188e-17,5.881555662585302347e-18,1.884897785313564248e-17,1.260000000000000000e+02,3.300000000000000000e+01,1.260000000000000000e+02,3.300000000000000000e+01,0.000000000000000000e+00
4.846820855284423781e-19,1.500000000000000000e+01,1.400000000000000000e+01,1.400000000000000000e+01,1.900000000000000000e+01,3.400000000000000000e+01,3.800000000000000000e+01,1.682086537567723283e+01,3.598051063482559186e+01,1.838328001448194193e+00,1.792923088609998494e+00,1.433690884418027167e+00,1.802635908126831055e+00,6.178631782531738281e-01,7.774813175201416016e-01,1.445309877395629883e+00,1.481911659240722656e+00,-2.311451911926269531e+00,1.028672545348084623e-17,1.283306696596610833e-17,8.974847607654408795e-19,1.496686331487881735e-18,1.700000000000000000e+01,3.600000000000000000e+01,1.700000000000000000e+01,3.600000000000000000e+01,0.000000000000000000e+00
4.846820855284423781e-19,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+01,4.100000000000000000e+01,1.000000000000000000e+00,4.052470315124300271e+01,8.333329999999999904e-02,3.327230543186653344e-01,0.000000000000000000e+00,5.768215060234069824e-01,2.886750698089599609e-01,1.570796370506286621e+00,1.200000476837158203e+01,3.005502700805664062e+00,-0.000000000000000000e+00,1.444750762752974201e-18,3.270266409944214166e-18,7.580652779772180247e-19,2.263762346371581313e-18,1.000000000000000000e+00,4.100000000000000000e+01,1.000000000000000000e+00,4.100000000000000000e+01,8.000000000000000000e+00
4.846820855284423781e-19,6.000000000000000000e+00,5.000000000000000000e+00,1.900000000000000000e+01,2.100000000000000000e+01,4.800000000000000000e+01,5.000000000000000000e+01,1.983999282864553493e+01,4.898911559080987388e+01,4.720105671570269390e-01,6.572153042805859435e-01,-3.311700193765285682e-01,9.531453847885131836e-01,4.698294699192047119e-01,-9.217271804809570312e-01,3.277244567871093750e+00,2.353709697723388672e+00,3.302799463272094727e+00,3.073658606435007198e-18,3.431215077631719526e-18,5.362975870650801748e-19,7.281429498963013707e-19,2.000000000000000000e+01,4.900000000000000000e+01,1.900000000000000000e+01,4.900000000000000000e+01,0.000000000000000000e+00
4.846820855284423781e-19,5.000000000000000000e+00,5.000000000000000000e+00,1.720000000000000000e+02,1.740000000000000000e+02,5.500000000000000000e+01,5.700000000000000000e+01,1.732016393992211363e+02,5.623629014645465674e+01,5.283475566077082686e-01,5.167561285126724968e-01,-3.994782616565648592e-01,9.602458477020263672e-01,3.507585227489471436e-01,-7.781445384025573730e-01,4.555166721343994141e+00,4.657344341278076172e+00,7.042742252349853516e+00,3.201403417154021474e-18,4.821464150594493564e-18,7.067300872706591352e-19,1.162285230575942880e-18,1.730000000000000000e+02,5.700000000000000000e+01,1.740000000000000000e+02,5.600000000000000000e+01,0.000000000000000000e+00
