# data from sep on SN14113 with a SB cutoff of 25 mag/sqr-arcsec on 2016-05-18
# thresh, npix, tnpix, xmin, xmax, ymin, ymax, x, y, x2, y2, xy, a, b, theta, cxx, cyy, cxy, cflux, flux, cpeak, peak, xcpeak, ycpeak, xpeak, ypeak, flag
1.217466397540567072e-20,2.370000000000000000e+02,2.310000000000000000e+02,2.200000000000000000e+02,2.410000000000000000e+02,1.000000000000000000e+00,1.400000000000000000e+01,2.294531123415886498e+02,7.732034818575971080e+00,2.270766303477510917e+01,7.663555188207773483e+00,9.140938211432754201e-01,4.771058559417724609e+00,2.758299827575683594e+00,6.046444550156593323e-02,4.425046592950820923e-02,1.311172991991043091e-01,-1.055621728301048279e-02,1.092853406358012785e-17,1.103524284414130607e-17,1.282343723946749569e-19,1.345978857717424700e-19,2.270000000000000000e+02,8.000000000000000000e+00,2.270000000000000000e+02,8.000000000000000000e+00,0.000000000000000000e+00
1.217466397540567072e-20,6.200000000000000000e+01,6.200000000000000000e+01,6.410000000000000000e+02,6.490000000000000000e+02,1.400000000000000000e+01,2.200000000000000000e+01,6.446877524757746869e+02,1.815980414237434104e+01,4.097318636329763564e+00,4.158538586636993273e+00,4.873734596680989739e-02,2.045844793319702148e+00,2.017517328262329102e+00,1.065796494483947754e+00,2.440960854291915894e-01,2.405026257038116455e-01,-5.721526686102151871e-03,1.296017174568615970e-18,1.335118415714303865e-18,3.275336018972792677e-20,3.451229837001085220e-20,6.450000000000000000e+02,1.800000000000000000e+01,6.450000000000000000e+02,1.800000000000000000e+01,0.000000000000000000e+00
1.217466397540567072e-20,1.940000000000000000e+02,1.860000000000000000e+02,7.900000000000000000e+02,8.050000000000000000e+02,1.600000000000000000e+01,3.100000000000000000e+01,7.975785378452319492e+02,2.342384129830020001e+01,8.588781508100659323e+00,8.555121623239493545e+00,1.194614593691838422e-01,2.948320388793945312e+00,2.907113790512084961e+00,7.154178619384765625e-01,1.164535656571388245e-01,1.169117540121078491e-01,-3.252253867685794830e-03,1.498587564766804242e-17,1.509068604872341145e-17,2.449091025240744903e-19,2.577580608703786612e-19,7.980000000000000000e+02,2.300000000000000000e+01,7.980000000000000000e+02,2.300000000000000000e+01,0.000000000000000000e+00
1.217466397540567072e-20,8.800000000000000000e+01,8.600000000000000000e+01,1.735000000000000000e+03,1.745000000000000000e+03,4.200000000000000000e+01,5.200000000000000000e+01,1.740375018474239141e+03,4.677292842707822729e+01,5.417845337988456578e+00,5.496763139450873581e+00,8.123902561976592551e-02,2.355338335037231445e+00,2.316676378250122070e+00,1.011474847793579102e+00,1.846161335706710815e-01,1.819655746221542358e-01,-5.457042250782251358e-03,2.316047192120139363e-18,2.368727016611191483e-18,4.793091273972556513e-20,5.042936008115370066e-20,1.740000000000000000e+03,4.700000000000000000e+01,1.740000000000000000e+03,4.700000000000000000e+01,0.000000000000000000e+00
1.217466397540567072e-20,7.500000000000000000e+01,7.500000000000000000e+01,1.100000000000000000e+01,2.000000000000000000e+01,2.040000000000000000e+02,2.130000000000000000e+02,1.556293193919075790e+01,2.084685241617860640e+02,6.012884956668816727e+00,5.157401375302484325e+00,-3.567199832999889964e-01,2.478327989578247070e+00,2.242359638214111328e+00,-3.475542962551116943e-01,1.669947654008865356e-01,1.946950107812881470e-01,2.310092374682426453e-02,1.124520920095293816e-18,1.140684856445192530e-18,1.835034111435115688e-20,1.869969082942269798e-20,1.500000000000000000e+01,2.080000000000000000e+02,1.500000000000000000e+01,2.080000000000000000e+02,0.000000000000000000e+00
1.217466397540567072e-20,6.860000000000000000e+02,6.840000000000000000e+02,1.479000000000000000e+03,1.518000000000000000e+03,3.400000000000000000e+02,3.620000000000000000e+02,1.498286077918339060e+03,3.504568215942319398e+02,7.899420615141315238e+01,2.429368147095323138e+01,1.205094417858887823e+01,9.029476165771484375e+00,4.664381504058837891e+00,2.075111269950866699e-01,1.369557157158851624e-02,4.453301057219505310e-02,-1.358744781464338303e-02,1.726595930150106066e-17,1.732128941267473268e-17,5.511899917171200314e-20,5.598602662533535870e-20,1.497000000000000000e+03,3.500000000000000000e+02,1.497000000000000000e+03,3.500000000000000000e+02,0.000000000000000000e+00
1.217466397540567072e-20,6.000000000000000000e+01,6.000000000000000000e+01,2.910000000000000000e+02,2.990000000000000000e+02,5.010000000000000000e+02,5.090000000000000000e+02,2.952190303738819921e+02,5.047477907885410104e+02,4.459773717192639708e+00,4.500976269924489515e+00,9.599541383032121900e-01,2.332498788833618164e+00,1.876219511032104492e+00,7.961268424987792969e-01,2.350155413150787354e-01,2.328641861677169800e-01,-1.002467572689056396e-01,9.506633751658624757e-19,9.705469359352590167e-19,2.017803706746541884e-20,2.076230122974061813e-20,2.950000000000000000e+02,5.050000000000000000e+02,2.950000000000000000e+02,5.050000000000000000e+02,0.000000000000000000e+00
1.217466397540567072e-20,2.890000000000000000e+02,2.770000000000000000e+02,1.527000000000000000e+03,1.545000000000000000e+03,5.650000000000000000e+02,5.840000000000000000e+02,1.536240795244571473e+03,5.744863881395737053e+02,1.097465423955385688e+01,1.102741260714446980e+01,1.086929936194280799e-02,3.321078777313232422e+00,3.312476873397827148e+00,1.375374794006347656e+00,9.111913293600082397e-02,9.068319201469421387e-02,-1.796252909116446972e-04,3.207128127378347840e-17,3.216914666641585221e-17,4.449189964951354922e-19,4.659206986575505883e-19,1.536000000000000000e+03,5.740000000000000000e+02,1.536000000000000000e+03,5.740000000000000000e+02,0.000000000000000000e+00
1.217466397540567072e-20,9.300000000000000000e+01,9.100000000000000000e+01,2.710000000000000000e+02,2.810000000000000000e+02,5.770000000000000000e+02,5.870000000000000000e+02,2.759307808088735214e+02,5.821048812744352290e+02,5.672242599005883790e+00,5.696138249009887744e+00,5.733828220203918136e-02,2.396405696868896484e+00,2.371839046478271484e+00,8.881154656410217285e-01,1.763150542974472046e-01,1.755754053592681885e-01,-3.549633780494332314e-03,2.424224011473446078e-18,2.477082920567115929e-18,4.928362769106252713e-20,5.187647701989827694e-20,2.760000000000000000e+02,5.820000000000000000e+02,2.760000000000000000e+02,5.820000000000000000e+02,0.000000000000000000e+00
1.217466397540567072e-20,2.116000000000000000e+03,2.110000000000000000e+03,3.500000000000000000e+01,1.210000000000000000e+02,7.750000000000000000e+02,8.290000000000000000e+02,7.653686262689605257e+01,8.020892878116807196e+02,3.940607852156961144e+02,1.467397969172736794e+02,2.017470817185692340e+02,2.251733589172363281e+01,5.811213016510009766e+00,5.104552507400512695e-01,8.569991216063499451e-03,2.301418967545032501e-02,-2.356512285768985748e-02,5.785180766698687837e-17,5.795508612954779920e-17,6.548009550348930296e-20,6.610941192858023219e-20,7.700000000000000000e+01,8.030000000000000000e+02,7.700000000000000000e+01,8.030000000000000000e+02,0.000000000000000000e+00
