# data from sep on SN19023 as observed by hst with a SB cutoff of 26.5 mag/sqr-arcsec on 2016-06-27
# thresh, npix, tnpix, xmin, xmax, ymin, ymax, x, y, x2, y2, xy, a, b, theta, cxx, cyy, cxy, cflux, flux, cpeak, peak, xcpeak, ycpeak, xpeak, ypeak, flag
3.058137413654869195e-21,1.400000000000000000e+01,1.400000000000000000e+01,2.270000000000000000e+02,2.300000000000000000e+02,6.000000000000000000e+00,1.000000000000000000e+01,2.286570596981062806e+02,7.797576493352045723e+00,9.216409375378864510e-01,1.260084884417329132e+00,1.947951010880122347e-01,1.161419987678527832e+00,9.125949740409851074e-01,1.143028616905212402e+00,1.121670007705688477e+00,8.204026818275451660e-01,-3.467954099178314209e-01,4.791677635230400460e-20,4.990315042694779922e-20,3.766596807622188531e-21,3.945166037944207273e-21,2.290000000000000000e+02,8.000000000000000000e+00,2.290000000000000000e+02,8.000000000000000000e+00,0.000000000000000000e+00
3.058137413654869195e-21,5.700000000000000000e+01,5.700000000000000000e+01,1.820000000000000000e+02,1.900000000000000000e+02,4.000000000000000000e+00,1.100000000000000000e+01,1.863042986718871816e+02,7.365937124078937970e+00,5.013512088431863134e+00,3.683254042499715553e+00,7.394737982301968771e-01,2.311488151550292969e+00,1.831335186958312988e+00,4.191391170024871826e-01,2.055477052927017212e-01,2.797841131687164307e-01,-8.253416419029235840e-02,2.137449436991684613e-19,2.177866774190732659e-19,4.573739292953545889e-21,4.692313695058461735e-21,1.860000000000000000e+02,7.000000000000000000e+00,1.860000000000000000e+02,7.000000000000000000e+00,0.000000000000000000e+00
3.058137413654869195e-21,2.130000000000000000e+02,2.120000000000000000e+02,1.490000000000000000e+02,1.670000000000000000e+02,0.000000000000000000e+00,1.600000000000000000e+01,1.579082119435403229e+02,7.089464680405298758e+00,2.054256645285421712e+01,1.328547721683597871e+01,7.102797836407368948e+00,4.988986968994140625e+00,2.989657640457153320e+00,5.492487549781799316e-01,5.971858277916908264e-02,9.233939647674560547e-02,-6.385453790426254272e-02,1.291057709808477724e-18,1.309275122029039329e-18,1.237624320548215527e-20,1.296937451774172427e-20,1.540000000000000000e+02,5.000000000000000000e+00,1.540000000000000000e+02,5.000000000000000000e+00,2.000000000000000000e+00
3.058137413654869195e-21,4.200000000000000000e+01,4.200000000000000000e+01,4.400000000000000000e+01,4.900000000000000000e+01,1.100000000000000000e+01,1.900000000000000000e+01,4.667501440425593273e+01,1.530002227805049841e+01,2.261715486157871879e+00,4.415124387369363745e+00,9.467621587977426145e-02,2.102208137512207031e+00,1.502518177032470703e+00,1.526943325996398926e+00,4.425395131111145020e-01,2.266976833343505859e-01,-1.897929050028324127e-02,1.518371439932630486e-19,1.552344006184124755e-19,4.180410872716746498e-21,4.278478627331163164e-21,4.700000000000000000e+01,1.500000000000000000e+01,4.700000000000000000e+01,1.500000000000000000e+01,0.000000000000000000e+00
3.058137413654869195e-21,1.070000000000000000e+02,1.070000000000000000e+02,8.000000000000000000e+01,9.000000000000000000e+01,2.100000000000000000e+01,3.400000000000000000e+01,8.507676849600684932e+01,2.839020506073466521e+01,6.764675542603193037e+00,9.930031560213691932e+00,-1.753725187039485434e+00,3.272559404373168945e+00,2.446438550949096680e+00,-1.152486205101013184e+00,1.549197882413864136e-01,1.055366322398185730e-01,5.472021549940109253e-02,4.366948049536152991e-19,4.430393836494735905e-19,5.202766527947508335e-21,5.278662772529949463e-21,8.500000000000000000e+01,2.900000000000000000e+01,8.500000000000000000e+01,2.900000000000000000e+01,0.000000000000000000e+00
3.058137413654869195e-21,2.360000000000000000e+02,2.300000000000000000e+02,7.120000000000000000e+02,7.280000000000000000e+02,1.800000000000000000e+01,3.400000000000000000e+01,7.199015211514450812e+02,2.599997577504426616e+01,8.826359895175137638e+00,8.835494664967058043e+00,-4.336273236309295953e-02,2.979014873504638672e+00,2.964342117309570312e+00,-8.378695249557495117e-01,1.132997199892997742e-01,1.131825819611549377e-01,1.112101948820054531e-03,1.010068922499522009e-17,1.014241717817607012e-17,1.696731096291640676e-19,1.789958616476400371e-19,7.200000000000000000e+02,2.600000000000000000e+01,7.200000000000000000e+02,2.600000000000000000e+01,0.000000000000000000e+00
3.058137413654869195e-21,1.070000000000000000e+02,1.060000000000000000e+02,0.000000000000000000e+00,7.000000000000000000e+00,2.100000000000000000e+01,3.800000000000000000e+01,2.528256336753612388e+00,2.835763411125813604e+01,3.342485962750143536e+00,1.023264157826718446e+01,8.853726777975623463e-02,3.199027776718139648e+00,1.827935576438903809e+00,1.557949304580688477e+00,2.992471158504486084e-01,9.774887561798095703e-02,-5.178432445973157883e-03,1.229433891546619422e-18,1.296851593011528837e-18,2.914922116973501271e-20,3.065580787087817678e-20,1.000000000000000000e+00,2.800000000000000000e+01,1.000000000000000000e+00,2.800000000000000000e+01,2.000000000000000000e+00
3.058137413654869195e-21,1.300000000000000000e+01,1.300000000000000000e+01,1.550000000000000000e+02,1.580000000000000000e+02,4.000000000000000000e+01,4.300000000000000000e+01,1.566259574860355599e+02,4.137783868727383663e+01,9.843075510743890533e-01,9.919307803621215669e-01,-1.517588314759992230e-01,1.067673087120056152e+00,9.145011901855468750e-01,-7.979536652565002441e-01,1.040485858917236328e+00,1.032489538192749023e+00,3.183748722076416016e-01,4.200925275025488363e-20,4.323333142281704647e-20,3.422779670690662746e-21,3.531073687965836300e-21,1.570000000000000000e+02,4.100000000000000000e+01,1.570000000000000000e+02,4.100000000000000000e+01,0.000000000000000000e+00
3.058137413654869195e-21,3.700000000000000000e+01,3.700000000000000000e+01,1.266000000000000000e+03,1.273000000000000000e+03,4.000000000000000000e+01,4.500000000000000000e+01,1.269417333075599345e+03,4.244766509656252396e+01,3.187819555922626336e+00,2.150321708799234344e+00,1.073358902255279190e-01,1.788521170616149902e+00,1.462646007537841797e+00,1.020168736577033997e-01,3.142221570014953613e-01,4.658296108245849609e-01,-3.136955201625823975e-02,1.641451132942604682e-19,1.711725295857812839e-19,5.929127233203533245e-21,6.281872912430516662e-21,1.269000000000000000e+03,4.300000000000000000e+01,1.269000000000000000e+03,4.300000000000000000e+01,0.000000000000000000e+00
3.058137413654869195e-21,2.010000000000000000e+02,1.930000000000000000e+02,1.229000000000000000e+03,1.244000000000000000e+03,3.400000000000000000e+01,4.900000000000000000e+01,1.236673874129770638e+03,4.157803019480653006e+01,9.000702848774722042e+00,8.297283070317988063e+00,3.035012365209084351e-01,3.018865585327148438e+00,2.860845327377319336e+00,3.559766113758087158e-01,1.112396419048309326e-01,1.206702142953872681e-01,-8.137932978570461273e-03,4.397330186640072559e-18,4.425921684512967960e-18,7.229845481988441210e-20,7.614055366882837196e-20,1.237000000000000000e+03,4.200000000000000000e+01,1.237000000000000000e+03,4.200000000000000000e+01,0.000000000000000000e+00
