19282, 125, 1029.80572699, 1048.8436375, 3.24444246292, 2.61694788933, 1.49276852608
19023, 124, 1200.84152158, 1101.47701073, 2.86041402817, 2.52824902534, -1.30864560604
15850, 7011, 1144.15319493, 929.215363801, 19.4082164764, 13.1608066559, -0.0578778125346
13038, 303, 938.270338019, 978.475066828, 12.1067485809, 1.91651284695, 1.5476269722
13038, 107, 1059.33885942, 1032.56495575, 3.84016704559, 2.06653308868, 1.27431535721
