,CID,Z,Z_ERR,SN_RA,SN_DEC,GAL_RA,GAL_DEC,HOST_OBJID,X0,X0_ERR,X1,X1_ERR,COLOR,COLOR_ERR,C01,C00,C11,C22,C02,C12,MU,MU_MB,MU_ERR,u,u uncert,g,g uncert,r,r uncert,i,i uncert,z,z uncert,fsps chi2,fsps const,logzsol,tau,sf_start,dust2,age,age uncert,HR
100,14421,0.17504100501537323,2.7300000510876998e-05,31.82990074157715,1.252079963684082,31.82990264892578,1.2520769834518433,1237680099167109192,0.00012496999988798052,3.7770500966871623e-06,-0.7479519844055176,0.1985500007867813,-0.20166699588298798,0.0313417986035347,-2.085169938936815e-07,1.4266099586379699e-11,0.03942200168967247,0.0009823109721764922,-7.485110131710826e-08,0.00024838000535964966,39.824501037597656,39.834320068359375,0.07674039900302887,23.13346701972158,0.16173503780651705,21.040187831222323,0.008464533513046149,19.83241946227976,0.005109648317884612,19.35054796080534,0.005295512288803657,18.950057193322863,0.010438984117370832,4.313348557801216,-26.544036865234375,0.2,0.5,5.0,0.5,6.187795047259607,0.5496875873613626,0.2974065997383377
101,14437,0.14926700294017792,3.819999983534217e-05,-27.91900062561035,-1.196329951286316,-27.91904067993164,-1.1963870525360107,1237656567046865251,0.00023609600611962378,7.171349807322258e-06,0.6341760158538818,0.14513200521469116,-0.09662079811096191,0.028577100485563278,-3.368469947417907e-07,5.1428198505343303e-11,0.02106340043246746,0.0008166480110958219,-1.601110000137851e-07,0.0004525090043898672,39.105499267578125,39.11294937133789,0.062395598739385605,24.46249662203512,0.8562680359163493,22.76029002132537,0.04339904605648525,21.807199762509583,0.019699011309957624,21.397896318454166,0.017911396671309265,21.067816197421024,0.05640551490845805,0.15618213054999758,-23.80419921875,-0.39,1.0,6.0,1.0,4.9914068936628215,0.07246743560120801,-0.04117286801614739
102,14438,0.2975260019302368,1.2200000128359534e-05,-19.934999465942383,-1.068910002708435,-19.93475341796875,-1.0693069696426392,1237660024495014189,4.834470018977299e-05,2.3321699700318277e-06,1.5394799709320068,0.5246710181236267,-0.08622089773416519,0.040484100580215454,-9.041090152095421e-07,5.439019894193375e-12,0.2752789855003357,0.0016389599768444896,-4.924600105482568e-08,0.0056875902228057384,40.990699768066406,41.0200309753418,0.1138089969754219,nan,0.7811290966145004,24.77187058728687,0.2842786982547513,25.0615138271418,0.3661313870315231,24.723523406281416,0.3500131659233081,nan,8.023518556305863,nan,nan,nan,nan,nan,nan,nan,nan,0.1714188093099338
103,14445,0.23698000609874725,3.229999856557697e-05,-19.038000106811523,-0.7538819909095764,-19.037349700927734,-0.7539399862289429,1237660025032278372,3.691859819809906e-05,2.0643899460992543e-06,-2.4974100589752197,0.44695401191711426,0.01905369944870472,0.058614201843738556,-3.329670050788991e-07,4.261709908581768e-12,0.19976699352264404,0.003435620106756687,-7.239260213509624e-08,0.0020530899055302143,40.082401275634766,40.0998649597168,0.14566799998283386,24.735644245483783,1.403581259518929,22.860129593840814,0.04891229103553507,21.384970734788936,0.014251626119655525,20.79931666727545,0.009739784240498458,20.471010804342175,0.03598202687931956,3.7509349672819976,-26.3115234375,0.0,0.1,0.0,0.5,10.93367925624686,0.4078335697525513,-0.17877673904143876
104,14456,0.3295620083808899,4.070000068168156e-05,-16.448999404907227,1.0508899688720703,-16.448890686035156,1.0506949424743652,1237656909032260002,3.1269100873032585e-05,1.5916399433990591e-06,1.0770000219345093,0.5003529787063599,-0.004605010151863098,0.046887099742889404,-5.348770173441153e-07,2.533309933355765e-12,0.25035300850868225,0.0021983999758958817,-3.082219990346857e-08,0.0038739300798624754,41.109500885009766,41.14746856689453,0.13470999896526337,nan,4.980204745828637,24.702632182482816,0.1865192479085013,23.540967534095874,0.09999380851292544,22.73030575597523,0.07278905642385962,22.230732990949065,0.14943164958674104,nan,nan,nan,nan,nan,nan,nan,nan,0.038865467333678794
105,14480,0.3307960033416748,0.0001145999995060265,0.017537500709295273,0.02292790077626705,0.01745999976992607,0.02295999974012375,1237663784197423503,2.835449959093239e-05,2.5916099275491433e-06,-0.16139699518680573,0.9675009846687317,-0.04371950030326843,0.07121589779853821,-1.7014499462675303e-06,6.716469828221827e-12,0.9360589981079102,0.0050717000849545,-4.298999911611645e-08,0.023243499919772148,41.069801330566406,41.10809326171875,0.22189800441265106,25.21634819712081,1.421493283204341,23.671777723039177,0.07787561708520424,22.132631431841787,0.030378442799535332,21.640171350974306,0.028335331092240602,21.128653062950143,0.0708688094398589,3.431677246819364,-25.6998291015625,-0.39,0.5,7.0,1.5,2.644252374667605,0.29793920322051565,-0.010057061373345277
106,14481,0.2435380071401596,2.2500000341096893e-05,2.681459903717041,0.20185300707817078,2.6817400455474854,0.20126500725746155,1237663784198537430,5.216769932303578e-05,2.9754999104625313e-06,-1.1722700595855713,0.39946499466896057,-0.16291099786758423,0.049170199781656265,-8.631729997432558e-07,8.853569787026228e-12,0.15957200527191162,0.0024177099112421274,-8.180590072015548e-08,0.00600143987685442,40.56050109863281,40.579071044921875,0.12230399996042252,23.898980428583933,0.3897153030665294,25.558916287660907,0.4167325737064728,23.93605041465114,0.1205375939539209,23.575840891783976,0.12073579903059614,22.76333449918354,0.26775649612603075,23.456192547688836,-21.735595703125,0.2,6.0,0.0,0.0,7.068178823831207,6299.3145842433705,0.23265337708093625
107,14522,0.4380579888820648,6.049999865354039e-05,28.528799057006836,-0.7259290218353271,28.52870750427246,-0.7255399823188782,1237663783136133534,1.708069976302795e-05,1.278090053347114e-06,-0.38822901248931885,0.7729769945144653,-0.14702899754047394,0.06357630342245102,-5.868969878974895e-07,1.6335099505687678e-12,0.5974940061569214,0.0040419502183794975,-6.530169738283575e-10,0.010854000225663185,41.89289855957031,41.980899810791016,0.21179300546646118,26.737453818049485,5.667931122123896,23.880696177280385,0.08221945385540687,22.82851394060238,0.03980762969141156,22.42073502490264,0.035273918173017574,22.138402658645905,0.10424439202415203,0.6255712952968042,-24.77886962890625,0.2,2.0,1.0,0.0,6.373913284235952,0.09501957004292144,0.1361777690795023
108,14524,0.2721729874610901,1.3900000340072438e-05,41.562599182128906,-0.7976359724998474,41.562843322753906,-0.797760009765625,1237663783141835725,3.0645500373793766e-05,1.3272999694891041e-06,-0.27980801463127136,0.4723280072212219,0.08350960165262222,0.047401901334524155,-2.6825401278074423e-07,1.761720001651479e-12,0.22309400141239166,0.002246940042823553,-3.542029958225612e-08,0.0033130499068647623,40.56340026855469,40.587100982666016,0.1221110001206398,23.562233993840294,0.29151818244971023,22.630088810233,0.02797093768110201,21.62457219736723,0.014379462524895541,21.185056358236277,0.011783666931050084,20.796822154507247,0.031158075135973396,11.77288395468389,-25.65521240234375,-0.88,6.0,0.0,1.5,6.8502490775322284,17.854234446324007,-0.037020180753955856
109,14536,0.4743179976940155,0.00014629999350290745,11.633199691772461,0.5446900129318237,11.633194923400879,0.5447750091552734,1237663716019405568,1.5026400433271192e-05,1.235250010722666e-06,2.1594700813293457,1.1568399667739868,0.16755899786949158,0.09150280058383942,-9.795610367291374e-07,1.5258300265635905e-12,1.3382899761199951,0.008372760377824306,-2.4270500276202256e-08,0.024764999747276306,41.602901458740234,41.718597412109375,0.2763260006904602,26.443257153110867,2.563512433502805,23.60275124021779,0.07538229315164809,21.868952115100342,0.020734835883260132,21.15259152377929,0.016450286605531213,20.76914683613248,0.040563298924968155,0.6864531989838165,-26.66815185546875,0.2,0.1,6.0,0.3,2.8595759020564246,0.09802921325953369,-0.3350663105980871
110,14548,0.3402799963951111,1.6899999536690302e-05,5.724569797515869,0.8328610062599182,5.724595069885254,0.8328700065612793,1237657191981449566,3.5853001463692635e-05,1.5457300150956144e-06,0.6666340231895447,0.42494499683380127,-0.06158040091395378,0.042688999325037,-4.125689940792654e-07,2.3892699884536794e-12,0.18057799339294434,0.0018223499646410346,-2.7973799276992395e-08,0.0023488299921154976,41.04970169067383,41.09107971191406,0.12066899985074997,22.84113182295039,0.0,22.401722789801006,0.0,21.5551431149036,0.0,21.28090513577833,0.0,20.976614384002357,0.0,nan,nan,nan,nan,nan,nan,nan,nan,-0.09938355334589488
111,14593,0.3072054088115692,0.00012215699825901538,54.963600158691406,-0.7776219844818115,54.9637565612793,-0.7777000069618225,1237663237667356741,3.2462998206028715e-05,1.7355999943902134e-06,-1.7690000534057617,0.5458130240440369,0.05305419862270355,0.0527505986392498,-4.787800094163686e-07,3.012319994138979e-12,0.29791098833084106,0.0027826300356537104,-4.514919993425792e-08,0.004507340025156736,40.27360153198242,40.30531311035156,0.19341999292373657,25.183989425146148,1.2547072225948759,23.72404731793193,0.06878175786945633,22.054303639596966,0.021361671401616832,21.315501387398953,0.01365958592480163,20.749887152319545,0.03184428495054338,10.038710206976301,-27.28717041015625,-0.39,0.1,0.0,1.5,10.253390051059235,9.459234991974373,-0.6244356347527642
112,1461,0.341185986995697,8.489999891025946e-05,24.372699737548828,0.2096550017595291,24.3726749420166,0.20973500609397888,1237657071157772898,2.803979987220373e-05,1.473320025979774e-06,0.12614600360393524,0.5938069820404053,0.02875700034201145,0.049242500215768814,-5.444480279948039e-07,2.170680085331056e-12,0.35260701179504395,0.0024248200934380293,-3.2554201112589e-08,0.004828969947993755,40.91830062866211,40.959896087646484,0.1414940059185028,25.005395718362173,0.5078588945588814,23.418646988940868,0.03711573187767521,21.984963471328758,0.013253982838889728,21.398980428583933,0.01121529706013892,21.002652471323703,0.02410906607236845,3.447703993424557,-26.638427734375,-0.88,2.0,0.0,1.5,8.112264195202284,0.40282449982943236,-0.23737879766297
113,14644,0.44929900765419006,6.620000203838572e-05,24.081199645996094,-0.0695858970284462,24.0806827545166,-0.06961999833583832,1237666407916110154,1.5274699762812816e-05,1.107139951272984e-06,-1.8197799921035767,0.7452430129051208,-0.045559801161289215,0.08813340216875076,-3.5082300087196927e-07,1.225760053354119e-12,0.555387020111084,0.007767499890178442,2.835949919344216e-09,0.005358269903808832,41.38840103149414,41.48426818847656,0.27300000190734863,nan,4.862899304767857,26.461715910768582,0.683756394825452,26.24079422380369,0.6547233089659774,26.28382771144546,0.8859529390488168,24.50335349757613,0.7042050580277148,nan,nan,nan,nan,nan,nan,nan,nan,-0.4268741585377853
114,14671,0.37152600288391113,8.099999831756577e-05,24.936599731445312,-0.8356969952583313,24.936351776123047,-0.8355100154876709,1237663783134560974,1.5474099200218916e-05,1.2870000318798702e-06,-0.9620190262794495,0.9429100155830383,0.07093849778175354,0.08193530142307281,-4.2666800936785876e-07,1.656370028114973e-12,0.8890789747238159,0.00671338988468051,-5.1244899879066e-08,0.0030883599538356066,41.1968994140625,41.24974060058594,0.2301730066537857,nan,0.9672124411659347,24.805591048876657,0.147698123364288,23.643124085073627,0.057517453877952374,23.1969139046447,0.048582576069527816,22.950442675375157,0.17576430137076973,nan,nan,nan,nan,nan,nan,nan,nan,-0.166633769013238
115,14708,0.4193820059299469,0.00013220000255387276,15.314599990844727,-0.46489599347114563,15.314573287963867,-0.46487998962402344,1237666338651570615,2.2467200324172154e-05,1.3063099686405621e-06,-0.5722830295562744,0.6159890294075012,-0.16206499934196472,0.058037299662828445,-4.2959700863320904e-07,1.706440002323395e-12,0.3794429898262024,0.003368329955264926,-6.520960216249705e-09,0.010702399536967278,41.602298736572266,41.678680419921875,0.1736530065536499,24.138817733787683,0.5750641174217305,23.81851872015543,0.09330482561112532,22.03192462867687,0.02003210499473213,21.474663514688945,0.014874213859100767,20.96056154016153,0.03556347408513953,8.893217839085832,-27.1785888671875,0.2,2.0,2.0,1.5,5.574537764643997,5.687767581740716,-0.052158383128094954
116,14752,0.428710013628006,2.1800000467919745e-05,42.96049880981445,0.6667299866676331,42.96331024169922,0.6683300137519836,1237657587098910900,1.3431499610305764e-05,1.218410034198314e-06,1.8060100078582764,1.429229974746704,0.13144700229167938,0.10051199793815613,-1.1826899708466954e-06,1.4845199722279823e-12,2.0427000522613525,0.010102599859237671,-4.354830096531259e-08,0.049974698573350906,41.760799407958984,41.84278869628906,0.2821820080280304,25.08260295088224,0.6265972391204421,24.636475505819107,0.13080179617519613,23.80849338387683,0.08408468071040438,23.552730771639922,0.09595794925131762,23.218721178844138,0.26456487125019235,0.7007670038975683,-23.03558349609375,0.2,4.0,1.0,0.0,5.500974433293866,0.07359202890333309,0.05450150930940367
117,14762,0.30807000398635864,0.00012329999299254268,23.520700454711914,1.209380030632019,23.52069664001465,1.209439992904663,1237678617428099880,3.12429983750917e-05,2.1842399746674346e-06,-0.5932490229606628,0.6715080142021179,0.12538699805736542,0.056898001581430435,-1.1046099643863272e-06,4.770889846378301e-12,0.45092299580574036,0.0032373799476772547,-6.520770057250047e-08,0.013303300365805626,40.34410095214844,40.37606430053711,0.15151600539684296,26.747574530389244,4.907569513863354,22.73141534851407,0.030888343902917885,21.231458515341277,0.014259583374135023,20.610139758639935,0.014896090925183998,20.30015578247997,0.03520560751085728,5.2125509347880925,-27.22845458984375,-0.88,0.1,0.0,1.0,10.245393235952509,0.8469715923658652,-0.5608182070485626
118,14763,0.37504199147224426,9.169999975711107e-05,33.56669998168945,1.121399998664856,33.566707611083984,1.1214300394058228,1237678617432555920,2.152660090359859e-05,1.6472499737574253e-06,-0.534758985042572,0.8214979767799377,0.0543770007789135,0.07421019673347473,-9.427209874957043e-07,2.7134199834938366e-12,0.6748589873313904,0.005507150199264288,-4.4162099754885276e-08,0.02081489935517311,40.98249816894531,41.03679275512695,0.2039860039949417,23.939760415129456,0.5117296249788342,22.92140459268447,0.0458892159623716,21.279932689493208,0.013958076902709704,20.722786523756028,0.014569579082070504,20.344822714452956,0.03446996781734946,1.403682216213191,-26.9229736328125,0.0,0.5,7.0,1.5,2.2632773957357277,0.10636685287284639,-0.40390838845039667
119,14784,0.19232000410556793,2.5699999241624027e-05,-36.20100021362305,-0.34886500239372253,-36.20158386230469,-0.3481999933719635,1237663457242514193,6.265530100790784e-05,2.6041100227303104e-06,0.5904390215873718,0.3719309866428375,0.09391339868307114,0.03601380065083504,-5.440380164145608e-07,6.7813701702668094e-12,0.13833299279212952,0.0012969999806955457,-6.310830258371425e-08,0.0022564800456166267,39.94269943237305,39.954315185546875,0.09036389738321304,24.22654624882673,0.5205022005520197,23.504159392044105,0.07079904835193636,22.825684922276213,0.05186509379606678,22.467306164372253,0.049151179338863475,22.86765494229057,0.2734897341119879,6.334960090044495,-22.53411865234375,-0.59,3.0,0.0,0.1,8.754237263267543,1.507152961079361,0.18891160929565842
120,14809,0.3714889883995056,4.479999915929511e-05,-28.624000549316406,-0.6561179757118225,-28.62410545349121,-0.6558600068092346,1237656567583474153,2.475949986546766e-05,2.1851199107914e-06,0.9099649786949158,1.0359100103378296,-0.16225400567054749,0.06910649687051773,-1.7536200402901159e-06,4.774740065133232e-12,1.0731099843978882,0.004775709938257933,-5.0918899319185584e-08,0.026052700355648994,41.81800079345703,41.87082290649414,0.2125999927520752,24.620758392714144,1.2793089054704936,24.022207722013352,0.13984807203184949,22.770983253639756,0.05204165053559645,22.246243771952273,0.03630955609546481,21.974224519544357,0.13254346270201905,1.6240022910195715,-25.51446533203125,-0.88,4.0,0.0,1.5,6.710624808966458,0.11682123497358,0.45470575081513687
121,14816,0.10722099989652634,1.6833300833241083e-05,-23.284000396728516,0.506056010723114,-23.28368377685547,0.5060499906539917,1237663479797121106,0.00032541900873184204,9.836369827098679e-06,-0.708145022392273,0.09978359937667847,0.019580399617552757,0.02708829939365387,-2.859119945242128e-07,9.675420187260642e-11,0.00995676964521408,0.0007337760180234909,-2.1213899970007333e-07,0.000183761992957443,38.104698181152344,38.10921859741211,0.07318729907274246,23.920118644795775,0.3497094712687384,22.333701474714406,0.029529356608615474,21.418902752762122,0.01584193851875415,20.959837474643027,0.014281050213251928,20.767933044832496,0.039656666517925425,12.453192943733935,-23.869384765625,-0.88,0.1,5.0,1.0,7.368639458898999,35.245715927745685,-0.26353723803651263
122,14823,0.34957200288772583,6.890000076964498e-05,20.802900314331055,-0.3104279935359955,20.80291748046875,-0.31049299240112305,1237663783669597024,3.4966600651387125e-05,2.032149950537132e-06,-0.6897240281105042,0.6337760090827942,-0.07691779732704163,0.05229580029845238,-9.173090234071424e-07,4.12962979784437e-12,0.40167200565338135,0.002734849927946925,-4.450739865546893e-08,0.010676699690520763,40.831298828125,40.875831604003906,0.14553900063037872,nan,2.4002845848991705,23.424236376856502,0.05453197647769057,21.775442633269083,0.01682990838801283,21.132889261085595,0.013259733790713043,20.7344863805575,0.032695598928767285,nan,nan,nan,nan,nan,nan,nan,nan,-0.38372294796054973
123,14827,0.4107779860496521,7.229999755509198e-05,24.772499084472656,-0.36621901392936707,24.772525787353516,-0.36599001288414,1237663783671366737,1.8148999515688047e-05,1.6511500007254654e-06,0.9399449825286865,1.1211999654769897,-0.07292930036783218,0.07289209961891174,-1.4374500096892007e-06,2.7262898969621085e-12,1.257099986076355,0.00531324977055192,-3.991440067352414e-08,0.03732139989733696,41.883399963378906,41.95492935180664,0.2155119925737381,25.893844829631995,2.0883734026276195,24.545217927959232,0.1623096949576827,23.774116231628586,0.09589864127333826,23.635438936319375,0.11189209320195456,23.099180540238052,0.29290473127884303,2.0717307267134535,-22.461669921875,-0.39,10.0,0.0,0.0,5.461869626505939,0.10940268265682068,0.27812575389009453
124,14846,0.22475600242614746,2.5400000595254824e-05,7.6626200675964355,0.14200299978256226,7.6632399559021,0.14157000184059143,1237663784200765533,7.617410301463678e-05,2.8129300062573748e-06,0.7944899797439575,0.3212609887123108,-0.051083799451589584,0.035398200154304504,-4.7263000624298e-07,7.912600262505176e-12,0.10320799797773361,0.0012530300300568342,-6.187539725033275e-08,0.0012055999832227826,40.22650146484375,40.242183685302734,0.09061180055141449,nan,1.02927960738227,24.367782230675093,0.11583970123073271,23.53010232057272,0.06735271108037273,23.19861969636204,0.06669197232581384,22.816841409294668,0.19893153397651714,nan,nan,nan,nan,nan,nan,nan,nan,0.09457772164122247
125,14894,0.43776801228523254,2.700000004551839e-05,35.28239822387695,-0.7580000162124634,35.28234100341797,-0.757889986038208,1237663783139082966,1.294330013479339e-05,1.1848800340885646e-06,1.2562299966812134,1.1561700105667114,0.15976299345493317,0.10525400191545486,-9.038510029313329e-07,1.403930032124745e-12,1.3367400169372559,0.01107850018888712,-3.2276599171154885e-08,0.01540829986333847,41.59379959106445,41.68168640136719,0.3161129951477051,24.042195298885822,0.5617413237657758,23.496645616694796,0.05948336834895572,22.424633543291446,0.029179857918216947,22.060469786489545,0.02461507397890009,21.68680395330981,0.07213733710998797,2.5103970471733135,-25.1619873046875,0.2,2.0,1.0,0.0,6.376068606926573,0.24386032803945365,-0.16130166352566278
126,14916,0.3109849989414215,9.03999971342273e-05,28.02440071105957,-1.141700029373169,28.024335861206055,-1.1417750120162964,8647474690346715769,1.4187799934006762e-05,2.1034300061728572e-06,0.15159299969673157,1.3620500564575195,0.13278299570083618,0.10441499948501587,-2.4759399366303114e-06,4.424420031734488e-12,1.8551900386810303,0.01090260036289692,-1.25889997093509e-07,0.06583700329065323,41.339298248291016,41.371986389160156,0.2761470079421997,nan,2.128762289660349,25.346055805107653,0.39641709385089424,24.388013925479328,0.1566999839092924,24.275442633269083,0.19714158868365078,23.252276011819568,0.3434776705030536,nan,nan,nan,nan,nan,nan,nan,nan,0.41118579875007555
127,14961,0.37050101161003113,6.259999645408243e-05,15.919400215148926,0.9313079714775085,15.919507026672363,0.9310370087623596,1237663785278112268,2.522169961594045e-05,1.6594600538155646e-06,-1.5510799884796143,0.6866520047187805,-0.07981859892606735,0.06308279931545258,-6.158929863886442e-07,2.7538000092058867e-12,0.4714910089969635,0.003979439847171307,-2.1172199993202412e-08,0.007895270362496376,41.0088005065918,41.061195373535156,0.19051900506019592,26.468632919965845,4.932536124087582,24.166216013370576,0.15260795109046033,22.534326034478624,0.05431767255185639,21.88750351120772,0.0483929108967081,21.417246909517957,0.1352344394019574,0.15496865852909938,-26.636474609375,-0.2,2.0,0.0,1.5,7.864486935715423,0.07692714290963411,-0.3480476770512695
128,14965,0.28099900484085083,2.1500000002561137e-05,18.935300827026367,1.0377299785614014,18.935516357421875,1.0378799438476562,1237663785279422932,4.646230081561953e-05,2.5040399123099633e-06,0.14260199666023254,0.4875999987125397,0.00985793024301529,0.046055398881435394,-8.898069836504874e-07,6.270239969602409e-12,0.2377540022134781,0.0021210999693721533,-6.398609997404492e-08,0.006759840063750744,40.43239974975586,40.457923889160156,0.11964599788188934,23.24929075779493,0.18262548024020597,22.952708875748637,0.04537134161128833,22.221670613673503,0.04188368564817166,21.99505819884444,0.060231032843094987,21.653526878741765,0.11850129175953214,4.308319511355048,-23.73492431640625,0.2,4.0,1.0,0.0,6.557822017802664,0.48523481967595444,-0.24643033737778808
129,15006,0.47979000210762024,7.989999721758068e-05,26.544700622558594,0.6670550107955933,26.54429817199707,0.6664699912071228,1237657071695626707,1.3380199561652262e-05,1.596569973116857e-06,0.2260729968547821,1.3027499914169312,-0.09402299672365189,0.09379009902477264,-1.5823400190129178e-06,2.549039972155054e-12,1.6971700191497803,0.008796580135822296,-1.0780500048213071e-08,0.038457900285720825,42.125701904296875,42.246246337890625,0.3175230026245117,25.582690636867234,1.392074399129359,25.68673505317252,0.34198720477503347,24.964408548014664,0.24151264298804237,24.523794635153866,0.22003996618632782,24.271919750484543,0.6364555048173711,0.2755955588665925,-22.416748046875,0.2,4.0,0.0,0.0,5.993626235352663,0.055299420843072156,0.1623338822079674
130,15009,0.2922010123729706,3.9999998989515007e-05,32.79840087890625,0.6966879963874817,32.79855728149414,0.6958349943161011,1237657071698378940,1.4028800251253415e-05,1.929829977598274e-06,0.47125300765037537,1.422320008277893,0.2204660028219223,0.09623049944639206,-2.326720050405129e-06,3.724240100339005e-12,2.022979974746704,0.009260309860110283,-1.1217900208748688e-07,0.05987760052084923,41.147499084472656,41.17552185058594,0.2616040110588074,26.84660937291398,3.38268748163177,26.752069718447537,1.060060517990927,24.57210135319723,0.18010922037334023,24.099496343639906,0.15538474163265226,23.494401586537176,0.3366305301056692,0.8348235637242275,-23.95281982421875,0.2,2.0,1.0,1.5,7.576714735588202,0.11058420248251444,0.3725756667410849
131,1504,0.3173690140247345,0.00011939999967580661,40.00640106201172,0.20500299334526062,40.00639343261719,0.2051749974489212,1237663784214921717,2.966370084322989e-05,1.4364800335897598e-06,-0.6853770017623901,0.4989530146121979,-0.0838640034198761,0.0450373999774456,-4.1527098915139504e-07,2.063470054547434e-12,0.24895399808883667,0.0020283700432628393,-2.284940059382734e-08,0.0015440999995917082,41.032501220703125,41.06690979003906,0.13585500419139862,24.711765663934,0.39760645808882716,23.83271155238466,0.04946018218479937,22.441785242324535,0.01835917289068954,21.864946319793233,0.015220632141583966,21.542319064768517,0.04132778371736655,5.9142634794103355,-25.9139404296875,-0.2,3.0,0.0,1.5,7.606928327958429,1.1423799274165773,0.05443170973597233
132,15057,0.24684299528598785,1.7300000763498247e-05,17.881200790405273,0.40952301025390625,17.88127326965332,0.4094969928264618,1237666339726426556,3.3140498999273404e-05,2.301070026078378e-06,-2.4731600284576416,0.5282869935035706,-0.041794199496507645,0.06260369718074799,-7.915249966572446e-07,5.294909909830947e-12,0.27908700704574585,0.0039192200638353825,-8.070610135746392e-08,0.0100509999319911,40.39440155029297,40.413490295410156,0.1537960022687912,23.686839176707068,0.2446251991328505,23.007134977974644,0.03569190810193464,22.462096009963076,0.027186719063291995,22.310351409079047,0.030407644402453627,22.33704180882753,0.12833767369350063,1.1056048978118627,-22.3065185546875,-0.88,4.0,5.0,0.1,3.675273577473532,0.07692416818260693,0.033544688912165554
133,15103,0.3970000147819519,1.160000010713702e-05,-21.902000427246094,-0.5053809881210327,-21.901315689086914,-0.5045999884605408,1237663542612656918,2.2010899556335062e-05,1.8824599692379707e-06,0.6539909839630127,0.9722390174865723,-0.09989789873361588,0.067221999168396,-1.4738800473423908e-06,3.5436399908189697e-12,0.945248007774353,0.00451879994943738,-5.527450142039925e-08,0.030456500127911568,41.69609832763672,41.760467529296875,0.18806399405002594,nan,2.7195052190004096,26.949812643612454,1.582397017188553,24.458131116251963,0.19133354954273007,24.018084514672,0.14355441904605815,23.232136301274696,0.30928809724731576,nan,nan,nan,nan,nan,nan,nan,nan,0.17238569796566594
134,15119,0.3245930075645447,4.059999992023222e-05,38.118499755859375,1.0887800455093384,38.12260818481445,1.090590000152588,8647475122532256398,1.4652699974249117e-05,1.778200044100231e-06,1.283959984779358,1.40910005569458,0.14927799999713898,0.08120360225439072,-2.147429995602579e-06,3.161999958742334e-12,1.985569953918457,0.006594019941985607,-7.064699758529969e-08,0.04775410145521164,41.497798919677734,41.5343017578125,0.2535020112991333,nan,2.1274992937123582,nan,12.301774479685912,24.824250235272363,0.28739327977903173,24.93275385192018,0.506470784616658,24.91077407242367,1.9189051594494895,nan,nan,nan,nan,nan,nan,nan,nan,0.46447523171165983
135,15129,0.19739499688148499,5.3499999921768904e-05,-41.097999572753906,-0.32169899344444275,-41.097469329833984,-0.321384996175766,1237663457240351218,9.869840141618624e-05,3.3159399208670948e-06,-0.9182220101356506,0.2473279982805252,-0.1282700002193451,0.033661700785160065,-3.244919923872658e-07,1.0995399903068748e-11,0.06117130070924759,0.0011331100249662995,-7.219249908985148e-08,0.000686291023157537,39.81529998779297,39.827449798583984,0.08232860267162323,24.145738892959187,0.7502811566673419,22.552061624046914,0.035574251840384825,21.537872357372994,0.016924566407049407,21.077452972562334,0.01464856573432959,20.660598271653207,0.039500797449424044,0.8776503081903013,-25.34356689453125,0.2,3.0,3.0,1.5,5.983591343892138,0.09018599434352274,-0.0014801059280671325
136,15132,0.15438200533390045,1.5699999494245276e-05,-30.299999237060547,0.19874800741672516,-30.29973030090332,0.19772499799728394,1237663479257170439,0.00022608900326304138,6.4570799622742925e-06,1.1412500143051147,0.17664800584316254,-0.14583300054073334,0.027377799153327942,-3.171770117660344e-07,4.169389833386106e-11,0.031204599887132645,0.0007495420286431909,-1.2918799541239423e-07,-0.00012136899749748409,39.41550064086914,39.423404693603516,0.06547410041093826,27.524800623913247,8.645507226391867,25.04549370532895,0.2730554837756157,25.605429398953557,0.5540962545687231,24.69900019513687,0.3329047140032753,24.74553390843908,1.4836029360006506,1.9472411441999926,-18.28021240234375,-0.88,10.0,7.0,0.0,2.659845953466827,0.09089634794435456,0.1886943596326276
137,15136,0.14874300360679626,1.1299999641778413e-05,-8.836999893188477,-0.7183570265769958,-8.83743667602539,-0.7183470129966736,1237663783119749306,0.00013092499284539372,4.414239811012521e-06,-0.6331040263175964,0.1939619928598404,0.08209849894046783,0.030381500720977783,-3.2067200095298176e-07,1.948550001906746e-11,0.03762109950184822,0.000923037005122751,-1.0595500299359628e-07,0.0010228699538856745,38.91469955444336,38.922142028808594,0.06516829878091812,23.84296409509091,0.508153386913838,22.371288404465588,0.03253490339600559,21.78190536785532,0.019276254722713628,21.43897238529204,0.01601370874140566,21.112704583000767,0.052162000320689884,5.008105583655014,-23.1744384765625,-0.88,6.0,7.0,1.5,2.8319343818820375,0.3905176981837274,-0.2235805673675486
138,15137,0.278903990983963,3.260000084992498e-05,-3.8929998874664307,-0.8067299723625183,-3.8925600051879883,-0.8065000176429749,1237663783121912544,4.146860010223463e-05,2.1988898879499175e-06,-0.79339998960495,0.44399601221084595,-0.10915400087833405,0.04943089932203293,-6.416199767045327e-07,4.8351101768207005e-12,0.19713300466537476,0.0024434200022369623,-5.754370135946374e-08,0.006294529885053635,40.72420120239258,40.74928665161133,0.12518000602722168,23.530874811679485,0.6940211284649652,23.16004894899805,0.0497725200997619,22.06146761415353,0.021323395856595852,21.494852920988833,0.015544368186847075,21.19130907270656,0.047424814092322916,12.964660612970647,-25.7330322265625,-0.88,3.0,0.0,1.5,7.937449005824492,39.61216386252989,0.06376733755723052
