# data from sep on SN19282 with a SB cutoff of 25 mag/sqr-arcsec on 2016-05-18
# thresh, npix, tnpix, xmin, xmax, ymin, ymax, x, y, x2, y2, xy, a, b, theta, cxx, cyy, cxy, cflux, flux, cpeak, peak, xcpeak, ycpeak, xpeak, ypeak, flag
1.217466397540567072e-20,9.200000000000000000e+01,9.200000000000000000e+01,1.012000000000000000e+03,1.022000000000000000e+03,2.500000000000000000e+01,3.500000000000000000e+01,1.016995080306322734e+03,3.002614696528932114e+01,5.705512245805891780e+00,5.568910736490000346e+00,2.633043064168347769e-01,2.430890798568725586e+00,2.316288471221923828e+00,6.584958434104919434e-01,1.756523698568344116e-01,1.799609959125518799e-01,-1.661008037626743317e-02,2.432628373292137977e-18,2.487562264952397098e-18,4.969056177834740332e-20,5.226916485983648790e-20,1.017000000000000000e+03,3.000000000000000000e+01,1.017000000000000000e+03,3.000000000000000000e+01,0.000000000000000000e+00
1.217466397540567072e-20,6.300000000000000000e+01,6.300000000000000000e+01,1.084000000000000000e+03,1.092000000000000000e+03,5.400000000000000000e+01,6.200000000000000000e+01,1.087907404359864813e+03,5.791684854288340745e+01,4.224967768896467746e+00,4.225690658696775515e+00,1.594833976341227810e-01,2.093994617462158203e+00,2.016394138336181641e+00,7.865313291549682617e-01,2.370258718729019165e-01,2.369853258132934570e-01,-1.789136789739131927e-02,1.228551600025755049e-18,1.263724560442428616e-18,3.037337415930533460e-20,3.195358316613998592e-20,1.088000000000000000e+03,5.800000000000000000e+01,1.088000000000000000e+03,5.800000000000000000e+01,0.000000000000000000e+00
1.217466397540567072e-20,1.370000000000000000e+02,1.330000000000000000e+02,2.006000000000000000e+03,2.018000000000000000e+03,6.800000000000000000e+01,8.100000000000000000e+01,2.011516649806807436e+03,7.467676315654915697e+01,6.970555778594818008e+00,7.818047878820436836e+00,3.197760838507477388e-01,2.815167188644409180e+00,2.619816303253173828e+00,1.247563958168029785e+00,1.437302827835083008e-01,1.281496286392211914e-01,-1.175779569894075394e-02,5.583232147487440363e-18,5.660154981371196619e-18,9.623177554606693632e-20,1.011676139599591370e-19,2.012000000000000000e+03,7.500000000000000000e+01,2.012000000000000000e+03,7.500000000000000000e+01,0.000000000000000000e+00
1.217466397540567072e-20,1.020000000000000000e+02,1.020000000000000000e+02,5.920000000000000000e+02,6.020000000000000000e+02,7.800000000000000000e+01,8.800000000000000000e+01,5.970895643569276672e+02,8.278122055916807653e+01,5.972696928705680364e+00,5.974087703529374238e+00,-3.809394991096226590e-02,2.451834440231323242e+00,2.436245441436767578e+00,-7.945244312286376953e-01,1.674353629350662231e-01,1.673963814973831177e-01,2.135313348844647408e-03,3.249466333056108871e-18,3.314123112431469417e-18,6.506401719302659447e-20,6.862837722660880415e-20,5.970000000000000000e+02,8.300000000000000000e+01,5.970000000000000000e+02,8.300000000000000000e+01,0.000000000000000000e+00
1.217466397540567072e-20,8.100000000000000000e+01,8.100000000000000000e+01,1.685000000000000000e+03,1.694000000000000000e+03,1.630000000000000000e+02,1.720000000000000000e+02,1.689449685575217472e+03,1.671431160407099696e+02,5.359220493568205512e+00,5.136345925513964517e+00,-4.318641604034922921e-02,2.316742658615112305e+00,2.264568567276000977e+00,-1.848595738410949707e-01,1.866069436073303223e-01,1.947041302919387817e-01,3.137983847409486771e-03,1.868048033517797819e-18,1.913020602651387104e-18,3.841148883709230989e-20,4.022223889675917204e-20,1.689000000000000000e+03,1.670000000000000000e+02,1.689000000000000000e+03,1.670000000000000000e+02,0.000000000000000000e+00
1.217466397540567072e-20,2.800000000000000000e+02,2.790000000000000000e+02,1.719000000000000000e+03,1.737000000000000000e+03,3.110000000000000000e+02,3.290000000000000000e+02,1.727916533211439400e+03,3.200701603601727356e+02,1.553299779597200825e+01,1.536015981904553485e+01,-9.630847083014657528e-01,4.051362037658691406e+00,3.805210113525390625e+00,-7.406522631645202637e-01,6.463032960891723633e-02,6.535757333040237427e-02,8.104666136205196381e-03,9.341553316811417024e-18,9.395999171910269859e-18,8.111970274260596634e-20,8.348735861202268994e-20,1.728000000000000000e+03,3.200000000000000000e+02,1.728000000000000000e+03,3.200000000000000000e+02,0.000000000000000000e+00
1.217466397540567072e-20,1.070000000000000000e+02,1.030000000000000000e+02,1.000000000000000000e+01,2.100000000000000000e+01,3.490000000000000000e+02,3.600000000000000000e+02,1.533937684171500138e+01,3.547149632849688601e+02,6.089294810440666339e+00,6.162734694618450249e+00,4.456325357457657788e-02,2.486716270446777344e+00,2.463386297225952148e+00,1.129999279975891113e+00,1.642313152551651001e-01,1.622742116451263428e-01,-2.375141019001603127e-03,3.524875911210486297e-18,3.592791575404152634e-18,6.931269470008597414e-20,7.308339106006041523e-20,1.500000000000000000e+01,3.550000000000000000e+02,1.500000000000000000e+01,3.550000000000000000e+02,0.000000000000000000e+00
1.217466397540567072e-20,1.360000000000000000e+02,1.340000000000000000e+02,2.016000000000000000e+03,2.028000000000000000e+03,3.750000000000000000e+02,3.880000000000000000e+02,2.022180440980961293e+03,3.815446249412285624e+02,7.069651930931577510e+00,7.536941463059349644e+00,1.191373585363919574e-03,2.745349645614624023e+00,2.658881187438964844e+00,1.568246841430664062e+00,1.414496898651123047e-01,1.326798200607299805e-01,-4.471825013752095401e-05,5.452780801804152580e-18,5.528568330297179806e-18,9.510665481662996499e-20,1.000343894454585602e-19,2.022000000000000000e+03,3.820000000000000000e+02,2.022000000000000000e+03,3.820000000000000000e+02,0.000000000000000000e+00
1.217466397540567072e-20,2.260000000000000000e+02,2.180000000000000000e+02,1.382000000000000000e+03,1.398000000000000000e+03,4.470000000000000000e+02,4.630000000000000000e+02,1.389914030524248119e+03,4.549072429715560020e+02,8.779058678074790123e+00,8.798823119687284589e+00,7.374020521103830106e-02,2.977136373519897461e+00,2.952040195465087891e+00,8.520082831382751465e-01,1.139154508709907532e-01,1.136595606803894043e-01,-1.909379963763058186e-03,2.884948888850579049e-17,2.897905515093364653e-17,4.859432774686443225e-19,5.128162559201725245e-19,1.390000000000000000e+03,4.550000000000000000e+02,1.390000000000000000e+03,4.550000000000000000e+02,0.000000000000000000e+00
1.217466397540567072e-20,6.100000000000000000e+01,6.100000000000000000e+01,1.933000000000000000e+03,1.941000000000000000e+03,5.020000000000000000e+02,5.100000000000000000e+02,1.937400743645404191e+03,5.062242250717199568e+02,4.269189516693923991e+00,4.910374387153275677e+00,-5.719089617676544890e-01,2.290287971496582031e+00,1.983468055725097656e+00,-1.040857553482055664e+00,2.379490882158279419e-01,2.068782746791839600e-01,5.542763322591781616e-02,9.051982199774978626e-19,9.197196858235959708e-19,1.787944270126120359e-20,1.827114341746060616e-20,1.937000000000000000e+03,5.060000000000000000e+02,1.937000000000000000e+03,5.060000000000000000e+02,0.000000000000000000e+00
