# data from sep on SN15850 as observed by hst with a SB cutoff of 26 mag/sqr-arcsec and a block size of 8 on 2016-09-28
# thresh, npix, tnpix, xmin, xmax, ymin, ymax, x, y, x2, y2, xy, a, b, theta, cxx, cyy, cxy, cflux, flux, cpeak, peak, xcpeak, ycpeak, xpeak, ypeak, flag
4.846820855284423781e-19,6.000000000000000000e+00,2.000000000000000000e+00,2.500000000000000000e+01,2.700000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,2.604484524483773811e+01,4.575064190091052141e-01,5.214831311910976819e-01,2.481942955745702617e-01,-4.323577016863144884e-03,7.221852540969848633e-01,4.981223940849304199e-01,-1.581526361405849457e-02,1.917884588241577148e+00,4.029683589935302734e+00,6.681960076093673706e-02,4.585955490442989672e-18,6.176749953425876227e-18,1.190450213445490627e-18,3.513139045498971387e-18,2.600000000000000000e+01,0.000000000000000000e+00,2.600000000000000000e+01,0.000000000000000000e+00,2.000000000000000000e+00
4.846820855284423781e-19,3.000000000000000000e+00,2.000000000000000000e+00,3.100000000000000000e+01,3.200000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,3.126852048579947763e+01,7.185867664062233207e-01,1.964172345054902846e-01,2.022198255520711863e-01,7.556521819500286452e-02,5.243466496467590332e-01,3.517067432403564453e-01,8.045860528945922852e-01,5.946005821228027344e+00,5.775388240814208984e+00,-4.443789958953857422e+00,1.953428789164908782e-18,3.969645136315961406e-18,8.791724295695888146e-19,2.911005326300183187e-18,3.100000000000000000e+01,1.000000000000000000e+00,3.100000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+00
4.846820855284423781e-19,1.000000000000000000e+00,1.000000000000000000e+00,3.500000000000000000e+01,3.500000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,3.500000000000000000e+01,1.000000000000000000e+00,8.333329999999999904e-02,8.333329999999999904e-02,0.000000000000000000e+00,2.886750698089599609e-01,2.886750698089599609e-01,7.853981852531433105e-01,1.200000476837158203e+01,1.200000476837158203e+01,-0.000000000000000000e+00,5.184822363210076259e-19,1.927692305176240156e-18,5.184822363210076259e-19,1.927692305176240156e-18,3.500000000000000000e+01,1.000000000000000000e+00,3.500000000000000000e+01,1.000000000000000000e+00,8.000000000000000000e+00
4.846820855284423781e-19,9.000000000000000000e+00,1.000000000000000000e+00,1.260000000000000000e+02,1.280000000000000000e+02,2.000000000000000000e+00,4.000000000000000000e+00,1.269942789636342155e+02,3.006705996234336098e+00,5.040976844658616729e-01,5.016483361454564527e-01,1.349051708472659428e-03,7.104189395904541016e-01,7.078495621681213379e-01,4.168432354927062988e-01,1.983756780624389648e+00,1.993442654609680176e+00,-1.066958811134099960e-02,1.674542115946634077e-17,1.676615857742304517e-17,4.144743969152105134e-18,1.643186015030463946e-17,1.270000000000000000e+02,3.000000000000000000e+00,1.270000000000000000e+02,3.000000000000000000e+00,0.000000000000000000e+00
4.846820855284423781e-19,1.000000000000000000e+00,1.000000000000000000e+00,1.470000000000000000e+02,1.470000000000000000e+02,2.200000000000000000e+01,2.200000000000000000e+01,1.470000000000000000e+02,2.200000000000000000e+01,8.333329999999999904e-02,8.333329999999999904e-02,0.000000000000000000e+00,2.886750698089599609e-01,2.886750698089599609e-01,7.853981852531433105e-01,1.200000476837158203e+01,1.200000476837158203e+01,-0.000000000000000000e+00,5.035882290065309478e-19,2.086118692380918196e-18,5.035882290065309478e-19,2.086118692380918196e-18,1.470000000000000000e+02,2.200000000000000000e+01,1.470000000000000000e+02,2.200000000000000000e+01,8.000000000000000000e+00
4.846820855284423781e-19,9.000000000000000000e+00,1.000000000000000000e+00,2.510000000000000000e+02,2.530000000000000000e+02,3.500000000000000000e+01,3.700000000000000000e+01,2.519992889445944400e+02,3.600310316427225388e+01,5.001904659132812014e-01,5.017577890545035224e-01,5.288781381560525574e-04,7.084628343582153320e-01,7.071270942687988281e-01,1.273962497711181641e+00,1.999240636825561523e+00,1.992995738983154297e+00,-4.214602056890726089e-03,2.567782695707126626e-17,2.579264624353852693e-17,6.396212136874463935e-18,2.544930342360246641e-17,2.520000000000000000e+02,3.600000000000000000e+01,2.520000000000000000e+02,3.600000000000000000e+01,0.000000000000000000e+00
4.846820855284423781e-19,1.000000000000000000e+00,1.000000000000000000e+00,4.500000000000000000e+01,4.500000000000000000e+01,3.800000000000000000e+01,3.800000000000000000e+01,4.500000000000000000e+01,3.800000000000000000e+01,8.333329999999999904e-02,8.333329999999999904e-02,0.000000000000000000e+00,2.886750698089599609e-01,2.886750698089599609e-01,7.853981852531433105e-01,1.200000476837158203e+01,1.200000476837158203e+01,-0.000000000000000000e+00,5.407617774334522961e-19,1.764814859095414273e-18,5.407617774334522961e-19,1.764814859095414273e-18,4.500000000000000000e+01,3.800000000000000000e+01,4.500000000000000000e+01,3.800000000000000000e+01,8.000000000000000000e+00
4.846820855284423781e-19,1.000000000000000000e+00,1.000000000000000000e+00,1.700000000000000000e+02,1.700000000000000000e+02,3.900000000000000000e+01,3.900000000000000000e+01,1.700000000000000000e+02,3.900000000000000000e+01,8.333329999999999904e-02,8.333329999999999904e-02,0.000000000000000000e+00,2.886750698089599609e-01,2.886750698089599609e-01,7.853981852531433105e-01,1.200000476837158203e+01,1.200000476837158203e+01,-0.000000000000000000e+00,6.715425994944776064e-19,2.243691222398288373e-18,6.715425994944776064e-19,2.243691222398288373e-18,1.700000000000000000e+02,3.900000000000000000e+01,1.700000000000000000e+02,3.900000000000000000e+01,8.000000000000000000e+00
4.846820855284423781e-19,1.000000000000000000e+00,1.000000000000000000e+00,2.520000000000000000e+02,2.520000000000000000e+02,4.600000000000000000e+01,4.600000000000000000e+01,2.520000000000000000e+02,4.600000000000000000e+01,8.333329999999999904e-02,8.333329999999999904e-02,0.000000000000000000e+00,2.886750698089599609e-01,2.886750698089599609e-01,7.853981852531433105e-01,1.200000476837158203e+01,1.200000476837158203e+01,-0.000000000000000000e+00,5.148133284128169562e-19,1.881695272854003946e-18,5.148133284128169562e-19,1.881695272854003946e-18,2.520000000000000000e+02,4.600000000000000000e+01,2.520000000000000000e+02,4.600000000000000000e+01,8.000000000000000000e+00
4.846820855284423781e-19,1.200000000000000000e+01,1.000000000000000000e+01,1.100000000000000000e+02,1.120000000000000000e+02,4.800000000000000000e+01,5.100000000000000000e+01,1.110549437046228292e+02,4.953652429697935133e+01,6.021379863649425346e-01,1.032920142381766659e+00,1.718900996036398787e-02,1.016663670539855957e+00,7.755341529846191406e-01,1.530978798866271973e+00,1.661538243293762207e+00,9.685891866683959961e-01,-5.529991164803504944e-02,9.838306707512787158e-18,1.093710530908740232e-17,1.213718804076607295e-18,1.768950348567873135e-18,1.110000000000000000e+02,5.000000000000000000e+01,1.110000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00
4.846820855284423781e-19,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,5.400000000000000000e+01,5.400000000000000000e+01,2.000000000000000000e+00,5.400000000000000000e+01,8.333329999999999904e-02,8.333329999999999904e-02,0.000000000000000000e+00,2.886750698089599609e-01,2.886750698089599609e-01,7.853981852531433105e-01,1.200000476837158203e+01,1.200000476837158203e+01,-0.000000000000000000e+00,6.122727821595803681e-19,2.360422743646618500e-18,6.122727821595803681e-19,2.360422743646618500e-18,2.000000000000000000e+00,5.400000000000000000e+01,2.000000000000000000e+00,5.400000000000000000e+01,8.000000000000000000e+00
4.846820855284423781e-19,5.500000000000000000e+01,5.400000000000000000e+01,7.500000000000000000e+01,8.300000000000000000e+01,5.600000000000000000e+01,6.200000000000000000e+01,7.896361236496959179e+01,5.923714908716789296e+01,4.302138702643537371e+00,2.273374369730479572e+00,-4.084688162223368835e-01,2.093153476715087891e+00,1.481290578842163086e+00,-1.914061903953552246e-01,2.364766597747802734e-01,4.475089609622955322e-01,8.497794717550277710e-02,6.826256389023637578e-17,7.090579637659242423e-17,3.295421799552564291e-18,5.241444427102979540e-18,7.900000000000000000e+01,5.900000000000000000e+01,7.900000000000000000e+01,5.900000000000000000e+01,0.000000000000000000e+00
4.846820855284423781e-19,5.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,7.100000000000000000e+01,7.300000000000000000e+01,3.008443980684913921e+00,7.201135741305668603e+01,3.345896128183256657e-01,3.380887755355754809e-01,-9.590177648122200083e-05,5.814563035964965820e-01,5.784349441528320312e-01,-1.543416619300842285e+00,2.988736152648925781e+00,2.957803249359130859e+00,1.695561222732067108e-03,4.309970814967734753e-18,5.721314234321529826e-18,1.409883342175062410e-18,5.493458649197366546e-18,3.000000000000000000e+00,7.200000000000000000e+01,3.000000000000000000e+00,7.200000000000000000e+01,0.000000000000000000e+00
