# data from sep on SN15850 as observed by hst with a SB cutoff of 26.5 mag/sqr-arcsec on 2016-06-27
# thresh, npix, tnpix, xmin, xmax, ymin, ymax, x, y, x2, y2, xy, a, b, theta, cxx, cyy, cxy, cflux, flux, cpeak, peak, xcpeak, ycpeak, xpeak, ypeak, flag
3.058137413654869195e-21,1.530000000000000000e+02,1.490000000000000000e+02,2.760000000000000000e+02,2.890000000000000000e+02,2.000000000000000000e+00,1.500000000000000000e+01,2.829038427160506330e+02,8.499253488321890870e+00,7.764471240703812782e+00,7.866527511167063835e+00,1.588106917961553677e-01,2.825297594070434570e+00,2.765626907348632812e+00,9.408454895019531250e-01,1.288449764251708984e-01,1.271734088659286499e-01,-5.202285014092922211e-03,1.778854802427429950e-18,1.798708171104468306e-18,3.058953325547163322e-20,3.224614337786806711e-20,2.830000000000000000e+02,8.000000000000000000e+00,2.830000000000000000e+02,8.000000000000000000e+00,0.000000000000000000e+00
3.058137413654869195e-21,3.170000000000000000e+02,3.100000000000000000e+02,2.010000000000000000e+02,2.280000000000000000e+02,0.000000000000000000e+00,1.600000000000000000e+01,2.106119334111184571e+02,7.260498760899380066e+00,2.558014328333418064e+01,9.142770124915884367e+00,-4.473879676129399741e-02,5.057693481445312500e+00,3.023681163787841797e+00,-2.721745986491441727e-03,3.909315541386604309e-02,1.093769744038581848e-01,3.825931926257908344e-04,5.873980342535541719e-18,5.913380195882361257e-18,8.271540523005464800e-20,8.699541866516300916e-20,2.090000000000000000e+02,7.000000000000000000e+00,2.090000000000000000e+02,7.000000000000000000e+00,2.000000000000000000e+00
3.058137413654869195e-21,2.010000000000000000e+02,1.940000000000000000e+02,2.470000000000000000e+02,2.620000000000000000e+02,1.000000000000000000e+00,1.600000000000000000e+01,2.547457123663486982e+02,8.368674881892321338e+00,8.710940876064263705e+00,9.004403973956705443e+00,-5.108836427801577429e-02,3.002173185348510742e+00,2.949966430664062500e+00,-1.403271913528442383e+00,1.148019805550575256e-01,1.110604628920555115e-01,1.302705961279571056e-03,3.721488057417909168e-18,3.746531364053258358e-18,6.036448101568606572e-20,6.355886513325832706e-20,2.550000000000000000e+02,8.000000000000000000e+00,2.550000000000000000e+02,8.000000000000000000e+00,0.000000000000000000e+00
3.058137413654869195e-21,7.900000000000000000e+01,7.800000000000000000e+01,5.590000000000000000e+02,5.680000000000000000e+02,1.300000000000000000e+01,2.200000000000000000e+01,5.633669793259693961e+02,1.752626224370871100e+01,4.873785827308093843e+00,5.072078323733087757e+00,-1.141815541327630967e-01,2.263659000396728516e+00,2.195839881896972656e+00,-1.142915487289428711e+00,2.052875757217407227e-01,1.972618699073791504e-01,9.242780506610870361e-03,4.839071723908450449e-19,4.962928061965429511e-19,1.079128114129959183e-20,1.138777449038479140e-20,5.630000000000000000e+02,1.700000000000000000e+01,5.630000000000000000e+02,1.700000000000000000e+01,0.000000000000000000e+00
3.058137413654869195e-21,1.090000000000000000e+02,1.060000000000000000e+02,7.150000000000000000e+02,7.260000000000000000e+02,1.500000000000000000e+01,2.600000000000000000e+01,7.211618541953059776e+02,2.045455329402626887e+01,6.585943088120814082e+00,6.237163013747867524e+00,-7.088712564594601417e-02,2.569007635116577148e+00,2.494655609130859375e+00,-1.930426508188247681e-01,1.518571227788925171e-01,1.603489220142364502e-01,3.451798344030976295e-03,7.995380976378837343e-19,8.112127180083040286e-19,1.540752814733298676e-20,1.626479907025476471e-20,7.210000000000000000e+02,2.000000000000000000e+01,7.210000000000000000e+02,2.000000000000000000e+01,1.000000000000000000e+00
3.058137413654869195e-21,1.220000000000000000e+02,1.170000000000000000e+02,7.020000000000000000e+02,7.150000000000000000e+02,1.600000000000000000e+01,2.700000000000000000e+01,7.084397348835578896e+02,2.112003995703490844e+01,7.199391180601239171e+00,6.479057349449270475e+00,1.480422323318393296e-01,2.688611030578613281e+00,2.539649248123168945e+00,1.949926912784576416e-01,1.389659345149993896e-01,1.544159948825836182e-01,-6.350561510771512985e-03,1.066580950691440424e-18,1.082026273884183695e-18,1.945144452545568034e-20,2.047367658827069939e-20,7.080000000000000000e+02,2.100000000000000000e+01,7.080000000000000000e+02,2.100000000000000000e+01,1.000000000000000000e+00
3.058137413654869195e-21,3.500000000000000000e+01,3.500000000000000000e+01,8.490000000000000000e+02,8.560000000000000000e+02,2.500000000000000000e+01,3.000000000000000000e+01,8.526711965936251545e+02,2.717903183591912608e+01,3.410166270514190856e+00,2.259750328760662619e+00,-8.029805690072171487e-01,1.955173730850219727e+00,1.359121918678283691e+00,-4.745935797691345215e-01,3.200169205665588379e-01,4.829342663288116455e-01,2.274298667907714844e-01,1.261117752440756033e-19,1.293220373519997615e-19,4.217575031351245663e-21,4.362658391045855290e-21,8.530000000000000000e+02,2.700000000000000000e+01,8.530000000000000000e+02,2.700000000000000000e+01,0.000000000000000000e+00
3.058137413654869195e-21,1.090000000000000000e+02,1.070000000000000000e+02,0.000000000000000000e+00,8.000000000000000000e+00,1.800000000000000000e+01,3.100000000000000000e+01,3.005278150194306441e+00,2.417715662563338341e+01,4.238180820420522465e+00,8.062628627285747029e+00,3.678046066390230351e-01,2.845642328262329102e+00,2.050153493881225586e+00,1.475784778594970703e+00,2.368881106376647949e-01,1.245220005512237549e-01,-2.161293663084506989e-02,1.491498254685949146e-18,1.558756827280518671e-18,3.345929098788231240e-20,3.526201157949372816e-20,2.000000000000000000e+00,2.400000000000000000e+01,2.000000000000000000e+00,2.400000000000000000e+01,2.000000000000000000e+00
3.058137413654869195e-21,8.200000000000000000e+01,8.200000000000000000e+01,1.043000000000000000e+03,1.052000000000000000e+03,2.500000000000000000e+01,3.500000000000000000e+01,1.047609322269307768e+03,2.999331611400903341e+01,5.006780488537110330e+00,5.922040040433032004e+00,3.721804124682677184e-01,2.460544109344482422e+00,2.207836627960205078e+00,1.229403734207153320e+00,2.006666064262390137e-01,1.696532964706420898e-01,-2.522245049476623535e-02,4.182724070375053969e-19,4.269582687584067486e-19,8.305873203629103737e-21,8.708110779115754048e-21,1.048000000000000000e+03,2.900000000000000000e+01,1.048000000000000000e+03,2.900000000000000000e+01,0.000000000000000000e+00
3.058137413654869195e-21,2.870000000000000000e+02,2.740000000000000000e+02,1.007000000000000000e+03,1.026000000000000000e+03,2.000000000000000000e+01,3.800000000000000000e+01,1.016692327357005524e+03,2.937406180468860128e+01,9.555053639003574517e+00,9.441140888304445866e+00,9.337170108925363365e-02,3.099591732025146484e+00,3.064102649688720703e+00,5.115295648574829102e-01,1.046667769551277161e-01,1.059296429157257080e-01,-2.070282585918903351e-03,1.655613907425705655e-17,1.659088893179040924e-17,2.657070080630718343e-19,2.799001349047746751e-19,1.017000000000000000e+03,2.900000000000000000e+01,1.017000000000000000e+03,2.900000000000000000e+01,0.000000000000000000e+00
