# data from sep on SN5550 as observed by hst with a SB cutoff of 26 mag/sqr-arcsec on 2016-06-20
# thresh, npix, tnpix, xmin, xmax, ymin, ymax, x, y, x2, y2, xy, a, b, theta, cxx, cyy, cxy, cflux, flux, cpeak, peak, xcpeak, ycpeak, xpeak, ypeak, flag
4.846821178401850560e-21,5.100000000000000000e+01,5.000000000000000000e+01,5.100000000000000000e+01,6.000000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e+00,5.529208941350702844e+01,2.151027274937509226e+00,5.053363152796269020e+00,2.217877541257119667e+00,-8.314121174237243395e-03,2.247974157333374023e+00,1.489245891571044922e+00,-2.932134782895445824e-03,1.978892385959625244e-01,4.508843123912811279e-01,1.483648316934704781e-03,4.898472597671649058e-19,5.257954952129537972e-19,1.608739629384341645e-20,1.699423181444588646e-20,5.500000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+00
4.846821178401850560e-21,1.040000000000000000e+02,1.010000000000000000e+02,6.540000000000000000e+02,6.650000000000000000e+02,1.600000000000000000e+01,2.600000000000000000e+01,6.594094481888512291e+02,2.114915374395470238e+01,6.493598392107095663e+00,5.890028787890233986e+00,-1.094505457680945426e-01,2.552025318145751953e+00,2.422972202301025391e+00,-1.739619076251983643e-01,1.540460735559463501e-01,1.698316484689712524e-01,5.725074559450149536e-03,1.165666951715212795e-18,1.187734682892055606e-18,2.224475429027769406e-20,2.340165361863833347e-20,6.590000000000000000e+02,2.100000000000000000e+01,6.590000000000000000e+02,2.100000000000000000e+01,0.000000000000000000e+00
4.846821178401850560e-21,1.090000000000000000e+02,1.070000000000000000e+02,9.590000000000000000e+02,9.700000000000000000e+02,2.400000000000000000e+01,3.500000000000000000e+01,9.644539403299235119e+02,2.922309411387769273e+01,6.776431299793163276e+00,6.270474848224427689e+00,-2.112850350295722990e-01,2.617834568023681641e+00,2.488744258880615234e+00,-3.479166924953460693e-01,1.477254927158355713e-01,1.596452742815017700e-01,9.955286979675292969e-03,1.192695181627959544e-18,1.212903307390206579e-18,2.187297053226491987e-20,2.300080867926109860e-20,9.640000000000000000e+02,2.900000000000000000e+01,9.640000000000000000e+02,2.900000000000000000e+01,0.000000000000000000e+00
4.846821178401850560e-21,6.100000000000000000e+01,6.100000000000000000e+01,1.028000000000000000e+03,1.036000000000000000e+03,2.800000000000000000e+01,3.500000000000000000e+01,1.031647464877325319e+03,3.152773933945130125e+01,4.453045718180383972e+00,3.924177530321468765e+00,-9.102765395568290785e-02,2.113829374313354492e+00,1.977106094360351562e+00,-1.657651960849761963e-01,2.246719300746917725e-01,2.549513578414916992e-01,1.042325887829065323e-02,4.614776530935868538e-19,4.739148305912044706e-19,1.112506225095537658e-20,1.166588731416803772e-20,1.032000000000000000e+03,3.100000000000000000e+01,1.032000000000000000e+03,3.100000000000000000e+01,0.000000000000000000e+00
4.846821178401850560e-21,6.500000000000000000e+01,6.500000000000000000e+01,7.900000000000000000e+02,7.990000000000000000e+02,3.200000000000000000e+01,4.000000000000000000e+01,7.943188403814984895e+02,3.604424438501884254e+01,5.032751083511669776e+00,4.470086303408770334e+00,-6.478372132853316145e-01,2.336173295974731445e+00,2.011251449584960938e+00,-5.805525779724121094e-01,2.024758011102676392e-01,2.279621064662933350e-01,5.868851393461227417e-02,4.112323245428548629e-19,4.194095477352185294e-19,8.282019059597179023e-21,8.529222470334791511e-21,7.940000000000000000e+02,3.600000000000000000e+01,7.940000000000000000e+02,3.600000000000000000e+01,0.000000000000000000e+00
4.846821178401850560e-21,6.300000000000000000e+01,6.300000000000000000e+01,1.351000000000000000e+03,1.360000000000000000e+03,3.400000000000000000e+01,4.100000000000000000e+01,1.355170115477466652e+03,3.774374717296248605e+01,4.983259747944078555e+00,3.778931730137029987e+00,-1.881584098732638211e-01,2.238743543624877930e+00,1.936548352241516113e+00,-1.514289379119873047e-01,2.010498344898223877e-01,2.651234865188598633e-01,2.002111822366714478e-02,4.755260750268811994e-19,4.877877868370610051e-19,1.115033568828442598e-20,1.167208228303294902e-20,1.355000000000000000e+03,3.800000000000000000e+01,1.355000000000000000e+03,3.800000000000000000e+01,0.000000000000000000e+00
4.846821178401850560e-21,1.660000000000000000e+02,1.600000000000000000e+02,1.298000000000000000e+03,1.312000000000000000e+03,3.000000000000000000e+01,4.300000000000000000e+01,1.304712538652008789e+03,3.626532967783668937e+01,8.402675661773230331e+00,7.763237004372790295e+00,1.080333202072623067e-01,2.901798486709594727e+00,2.783069849014282227e+00,1.629276722669601440e-01,1.190310046076774597e-01,1.288352906703948975e-01,-3.312874585390090942e-03,3.597345204676257051e-18,3.632800647272117477e-18,6.048488103125228024e-20,6.368042190921240870e-20,1.305000000000000000e+03,3.600000000000000000e+01,1.305000000000000000e+03,3.600000000000000000e+01,0.000000000000000000e+00
4.846821178401850560e-21,1.510000000000000000e+02,1.440000000000000000e+02,1.319000000000000000e+03,1.332000000000000000e+03,3.000000000000000000e+01,4.300000000000000000e+01,1.325527772638948136e+03,3.664766267402167443e+01,8.083673581290263144e+00,7.665089638462077914e+00,-1.821108952396386371e-01,2.855137825012207031e+00,2.756256818771362305e+00,-3.580321073532104492e-01,1.237723827362060547e-01,1.305314898490905762e-01,5.881287623196840286e-03,2.532230638415720008e-18,2.560844056574848064e-18,4.189094976678846175e-20,4.402015143759116841e-20,1.326000000000000000e+03,3.700000000000000000e+01,1.326000000000000000e+03,3.700000000000000000e+01,0.000000000000000000e+00
4.846821178401850560e-21,7.500000000000000000e+01,7.500000000000000000e+01,1.496000000000000000e+03,1.505000000000000000e+03,3.800000000000000000e+01,4.700000000000000000e+01,1.500416100828180333e+03,4.230085669712393326e+01,5.093516001454378994e+00,4.698752155663289187e+00,6.961906463687483892e-02,2.259520769119262695e+00,2.164909839630126953e+00,1.695446074008941650e-01,1.963678002357482910e-01,2.128655761480331421e-01,-5.818967241793870926e-03,6.532028162420464379e-19,6.698365394810869868e-19,1.434275121293403914e-20,1.506487827210569841e-20,1.500000000000000000e+03,4.200000000000000000e+01,1.500000000000000000e+03,4.200000000000000000e+01,0.000000000000000000e+00
4.846821178401850560e-21,1.970000000000000000e+02,1.910000000000000000e+02,1.732000000000000000e+03,1.747000000000000000e+03,3.900000000000000000e+01,5.400000000000000000e+01,1.739419268077827383e+03,4.655656790464892225e+01,8.660642131754741513e+00,8.527923549221128496e+00,-3.525515206370499754e-02,2.944388866424560547e+00,2.918756484985351562e+00,-2.441774308681488037e-01,1.154668256640434265e-01,1.172638162970542908e-01,9.546990622766315937e-04,6.208705594850024792e-18,6.250036914927155650e-18,1.017032004818901513e-19,1.071049483758028448e-19,1.739000000000000000e+03,4.600000000000000000e+01,1.739000000000000000e+03,4.600000000000000000e+01,0.000000000000000000e+00
4.846821178401850560e-21,2.220000000000000000e+02,2.180000000000000000e+02,1.943000000000000000e+03,1.964000000000000000e+03,4.700000000000000000e+01,5.800000000000000000e+01,1.953822843424225766e+03,5.240410212481331342e+01,3.442484436934529413e+01,6.757224346665118730e+00,1.921932693680687976e+00,5.878581047058105469e+00,2.573782205581665039e+00,6.902322918176651001e-02,2.951751090586185455e-02,1.503776758909225464e-01,-1.679111644625663757e-02,2.563243707531864398e-18,2.596586737638417528e-18,2.330513844325958762e-20,2.447843436544210335e-20,1.959000000000000000e+03,5.200000000000000000e+01,1.959000000000000000e+03,5.200000000000000000e+01,0.000000000000000000e+00
