# data from sep on SN4019 as observed by hst with a SB cutoff of 26 mag/sqr-arcsec on 2016-07-18
# thresh, npix, tnpix, xmin, xmax, ymin, ymax, x, y, x2, y2, xy, a, b, theta, cxx, cyy, cxy, cflux, flux, cpeak, peak, xcpeak, ycpeak, xpeak, ypeak, flag
4.846821178401850560e-21,1.980000000000000000e+02,1.930000000000000000e+02,2.610000000000000000e+02,2.770000000000000000e+02,2.000000000000000000e+00,1.700000000000000000e+01,2.691703537977458041e+02,9.393476141496700293e+00,8.777882928245986704e+00,8.785766199880569616e+00,2.890621906109771544e-01,3.011795759201049805e+00,2.914229869842529297e+00,7.922157049179077148e-01,1.140462532639503479e-01,1.139439195394515991e-01,-7.504515349864959717e-03,6.377528194788422423e-18,6.423710101977564234e-18,1.019975346082912466e-19,1.071935600989225879e-19,2.690000000000000000e+02,9.000000000000000000e+00,2.690000000000000000e+02,9.000000000000000000e+00,0.000000000000000000e+00
4.846821178401850560e-21,7.900000000000000000e+01,7.700000000000000000e+01,3.900000000000000000e+02,4.000000000000000000e+02,8.000000000000000000e+00,1.700000000000000000e+01,3.949904890391213712e+02,1.226986690169748861e+01,5.261504891056340227e+00,4.769890704876040388e+00,9.189329749729679975e-02,2.297415971755981445e+00,2.180200815200805664e+00,1.788780242204666138e-01,1.901236623525619507e-01,2.097189724445343018e-01,-7.325572427362203598e-03,7.419425455615821086e-19,7.610126775961093160e-19,1.646370208024395612e-20,1.734019364329765472e-20,3.950000000000000000e+02,1.200000000000000000e+01,3.950000000000000000e+02,1.200000000000000000e+01,0.000000000000000000e+00
4.846821178401850560e-21,6.100000000000000000e+01,6.100000000000000000e+01,5.920000000000000000e+02,6.000000000000000000e+02,1.300000000000000000e+01,2.100000000000000000e+01,5.955684187769090840e+02,1.721298724750766596e+01,4.194617747615577485e+00,3.999542855281919884e+00,-8.457915284578731985e-02,2.055768013000488281e+00,1.991978645324707031e+00,-3.571820259094238281e-01,2.385024428367614746e-01,2.501352429389953613e-01,1.008732058107852936e-02,5.019004186654047794e-19,5.171784445792592005e-19,1.264443955543756862e-20,1.330496508498746877e-20,5.960000000000000000e+02,1.700000000000000000e+01,5.960000000000000000e+02,1.700000000000000000e+01,0.000000000000000000e+00
4.846821178401850560e-21,1.120000000000000000e+02,1.110000000000000000e+02,1.055000000000000000e+03,1.067000000000000000e+03,2.500000000000000000e+01,3.500000000000000000e+01,1.061056225541782169e+03,2.978744035765410914e+01,7.418794007890937792e+00,5.881590305747479874e+00,7.290957532287833942e-02,2.724379539489746094e+00,2.424487590789794922e+00,4.728849977254867554e-02,1.348092257976531982e-01,1.700427532196044922e-01,-3.342253621667623520e-03,1.309817442318144408e-18,1.333031542426409145e-18,2.384124679983484922e-20,2.504446501132419039e-20,1.061000000000000000e+03,3.000000000000000000e+01,1.061000000000000000e+03,3.000000000000000000e+01,0.000000000000000000e+00
4.846821178401850560e-21,1.300000000000000000e+02,1.290000000000000000e+02,8.380000000000000000e+02,8.500000000000000000e+02,3.500000000000000000e+01,4.800000000000000000e+01,8.440508580030035546e+02,4.127102109966727994e+01,9.357383519797210170e+00,1.068783462190787503e+01,-3.940969988172554395e+00,3.744239330291748047e+00,2.454768657684326172e+00,-8.690087199211120605e-01,1.265148073434829712e-01,1.107658967375755310e-01,9.330067038536071777e-02,8.843125298959933286e-19,8.946218886653948507e-19,9.435271200003055811e-21,9.623201142178848464e-21,8.440000000000000000e+02,4.100000000000000000e+01,8.440000000000000000e+02,4.100000000000000000e+01,0.000000000000000000e+00
4.846821178401850560e-21,1.070000000000000000e+02,1.050000000000000000e+02,1.752000000000000000e+03,1.763000000000000000e+03,4.300000000000000000e+01,5.300000000000000000e+01,1.757709374939516465e+03,4.771469580765852925e+01,6.716246191806988008e+00,5.900322873585526651e+00,-2.308055416893175504e-01,2.603269100189208984e+00,2.416517972946166992e+00,-2.574285864830017090e-01,1.490931212902069092e-01,1.697103828191757202e-01,1.166428346186876297e-02,1.274122117344643604e-18,1.298258420438328399e-18,2.399229773450527476e-20,2.522139442070530811e-20,1.758000000000000000e+03,4.800000000000000000e+01,1.758000000000000000e+03,4.800000000000000000e+01,0.000000000000000000e+00
4.846821178401850560e-21,2.370000000000000000e+02,2.290000000000000000e+02,1.703000000000000000e+03,1.721000000000000000e+03,3.900000000000000000e+01,5.400000000000000000e+01,1.711917424205073303e+03,4.637556254337636119e+01,1.043050668328953634e+01,8.794875267896017590e+00,1.132116404795340259e-01,3.230836629867553711e+00,2.964300394058227539e+00,6.877874583005905151e-02,9.588601440191268921e-02,1.137184649705886841e-01,-2.468576887622475624e-03,1.103682441347250746e-17,1.108988308668410887e-17,1.678032161556996639e-19,1.761050334278291302e-19,1.712000000000000000e+03,4.600000000000000000e+01,1.712000000000000000e+03,4.600000000000000000e+01,0.000000000000000000e+00
4.846821178401850560e-21,7.200000000000000000e+01,7.200000000000000000e+01,1.256000000000000000e+03,1.264000000000000000e+03,5.200000000000000000e+01,6.100000000000000000e+01,1.260122232826059417e+03,5.622060902644170000e+01,4.738585304405503962e+00,4.895546165455485266e+00,2.147271393406384732e-01,2.246260404586791992e+00,2.142065763473510742e+00,9.606013894081115723e-01,2.114537358283996582e-01,2.046741098165512085e-01,-1.854945346713066101e-02,5.788582009300414004e-19,5.923104841356264358e-19,1.262689347136992769e-20,1.323543748488683240e-20,1.260000000000000000e+03,5.600000000000000000e+01,1.260000000000000000e+03,5.600000000000000000e+01,0.000000000000000000e+00
4.846821178401850560e-21,7.900000000000000000e+01,7.900000000000000000e+01,4.090000000000000000e+02,4.200000000000000000e+02,5.800000000000000000e+01,6.600000000000000000e+01,4.145081955261794064e+02,6.166356636018960558e+01,7.955946610874590874e+00,4.237138424763958966e+00,9.029638851280878953e-01,2.857201576232910156e+00,2.007357597351074219e+00,2.260387986898422241e-01,1.288075745105743408e-01,2.418580800294876099e-01,-5.489959195256233215e-02,5.028498152134625169e-19,5.114130474085528822e-19,8.187121894733026648e-21,8.378024517235181744e-21,4.150000000000000000e+02,6.200000000000000000e+01,4.150000000000000000e+02,6.200000000000000000e+01,0.000000000000000000e+00
4.846821178401850560e-21,6.800000000000000000e+01,6.800000000000000000e+01,7.120000000000000000e+02,7.200000000000000000e+02,6.000000000000000000e+01,6.800000000000000000e+01,7.159378786176607719e+02,6.393357657491892354e+01,4.389986070088209402e+00,4.648024985586287627e+00,-1.156833854596541755e-01,2.166170120239257812e+00,2.084638595581054688e+00,-1.205319881439208984e+00,2.279406487941741943e-01,2.152863442897796631e-01,1.134630106389522552e-02,5.653352454808713657e-19,5.801507223359437907e-19,1.319719007507905823e-20,1.387338760762128385e-20,7.160000000000000000e+02,6.400000000000000000e+01,7.160000000000000000e+02,6.400000000000000000e+01,0.000000000000000000e+00
